country,cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,lon,lat
Wales,166,Will,Parker,1873-10-31,FALSE,"Swansea, UK",FALSE,Forward,Wales v England,Swansea,1899-01-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,-3.943645999999999,51.62144
Wales,167,Fred,Scrine,1877-03-26,FALSE,"Swansea, UK",FALSE,Forward,Wales v England,Swansea,1899-01-07,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,-3.943645999999999,51.62144
Wales,168,Reg,Skrimshire,1878-01-30,FALSE,"Maesgwartha, Llanelly, UK",FALSE,Centre,Wales v England,Swansea,1899-01-07,6,6,0,3,1,0,0,0,0,1,3,2,0.16666666666666666,-3.1089604,51.82123439999999
Wales,169,George,Davies,1875-12-25,FALSE,"Llandeilo, UK",FALSE,Centre,England v Wales,Gloucester,1900-01-06,9,9,0,11,1,4,0,0,0,8,1,0,0.8888888888888888,-3.99143,51.88469
Wales,170,Louis,Phillips,1878-02-24,FALSE,"Newport, UK",FALSE,Scrum-half,England v Wales,Gloucester,1900-01-06,4,4,0,0,0,0,0,0,0,3,1,0,0.75,-2.997664,51.584151
Wales,171,Dan,Rees,1876-02-27,FALSE,"Swansea, UK",FALSE,Centre,England v Wales,Gloucester,1900-01-06,5,5,0,0,0,0,0,0,0,4,1,0,0.8,-3.943645999999999,51.62144
Wales,172,Robert,Thomas,1870-12-23,FALSE,"Morriston, UK",FALSE,Forward,England v Wales,Gloucester,1900-01-06,4,4,0,0,0,0,0,0,0,4,0,0,1,-3.930297,51.662244
Wales,173,Billy,Trew,1879-03-12,FALSE,"Swansea, UK",FALSE,Centre,England v Wales,Gloucester,1900-01-06,29,29,0,39,11,1,0,1,0,25,4,0,0.8620689655172413,-3.943645999999999,51.62144
Wales,174,Buller,Williams,1873-05-02,FALSE,"Limehouse, Middx, UK",FALSE,Forward,England v Wales,Gloucester,1900-01-06,4,4,0,6,2,0,0,0,0,4,0,0,1,-0.0366652,51.5110598
Wales,175,George,Dobson,1873-05-28,FALSE,"Eglwysilan, UK",FALSE,Forward,Wales v Scotland,Swansea,1900-01-27,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.2178724,51.6604465
Wales,176,Bala,Jones,1874-11-27,FALSE,"Aberavon, UK",FALSE,Scrum-half,Wales v England,Cardiff,1901-01-05,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.804523699999999,51.6034701
Wales,177,Rusty,Gabe,1880-06-22,FALSE,"Llangennech, UK",FALSE,Centre,Wales v Ireland,Swansea,1901-03-16,28,28,0,36,12,0,0,0,0,21,6,1,0.75,-4.083864,51.69616200000001
Wales,178,Bob,Jones,1875-08-30,FALSE,"Pontypridd, UK",FALSE,Forward,Wales v Ireland,Swansea,1901-03-16,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.342314,51.60077399999999
Wales,179,Dick,Jones,1878-11-27,FALSE,"Swansea, UK",FALSE,Fly-half,Wales v Ireland,Swansea,1901-03-16,15,15,0,9,3,0,0,0,0,12,2,1,0.8,-3.943645999999999,51.62144
Wales,180,Dicky,Owen,1876-11-17,FALSE,"Llandore, UK",FALSE,Scrum-half,Wales v Ireland,Swansea,1901-03-16,35,35,0,6,2,0,0,0,0,27,7,1,0.7714285714285715,-3.9369162,51.6412925
Wales,181,Boxer,Harding,1878-08-08,FALSE,"Market Rasen, Lincs, UK",FALSE,Forward,England v Wales,Blackheath,1902-01-11,27,27,0,8,1,1,1,0,0,18,7,2,0.6666666666666666,-0.333285,53.387762
Wales,182,Dai,Jones,1881-05-16,FALSE,"Tynewydd, UK",FALSE,Forward,England v Wales,Blackheath,1902-01-11,13,13,0,0,0,0,0,0,0,11,2,0,0.8461538461538461,-3.54632,51.67909299999999
Wales,183,Strand,Jones,1877-12-02,FALSE,"Caio, UK",FALSE,Fullback,England v Wales,Blackheath,1902-01-11,5,5,0,11,0,4,1,0,0,4,1,0,0.8,-3.934127,52.04088789999999
Wales,184,Will,Joseph,1877-05-08,FALSE,"Morriston, UK",FALSE,Forward,England v Wales,Blackheath,1902-01-11,16,16,0,0,0,0,0,0,0,12,3,1,0.75,-3.930297,51.662244
Wales,185,Teddy,Morgan,1880-05-22,FALSE,"Aberdare, UK",FALSE,Wing,England v Wales,Blackheath,1902-01-11,20,20,0,45,15,0,0,0,0,15,4,1,0.75,-3.451816,51.716154
Wales,186,Will,Osborne,1875-06-11,FALSE,"Llanwonno, UK",FALSE,Forward,England v Wales,Blackheath,1902-01-11,6,6,0,3,1,0,0,0,0,5,1,0,0.8333333333333334,-3.402958,51.65043499999999
Wales,187,Danny,Walters,1875-05-23,FALSE,"Pembrey, UK",FALSE,Forward,England v Wales,Blackheath,1902-01-11,1,1,0,0,0,0,0,0,0,1,0,0,1,-4.286182999999999,51.69157300000001
Wales,188,Harry,Jones,1878-06-10,FALSE,"Nottage, UK",FALSE,Forward,Wales v Scotland,Cardiff,1902-02-01,2,2,0,0,0,0,0,0,0,2,0,0,1,-3.703659,51.49062
Wales,189,Fred,Jowett,1879-11-02,FALSE,"Swansea, UK",FALSE,Wing,Wales v England,Swansea,1903-01-10,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.943645999999999,51.62144
Wales,190,Twyber,Travers,1877-06-09,FALSE,"Newport, UK",FALSE,Hooker,Wales v England,Swansea,1903-01-10,25,25,0,3,1,0,0,0,0,21,4,0,0.84,-2.997664,51.584151
Wales,191,Willie,Arnold,1881-07-07,FALSE,"Morriston, UK",FALSE,Wing,Scotland v Wales,Inverleith,1903-02-07,1,1,0,0,0,0,0,0,0,0,1,0,0,-3.930297,51.662244
Wales,192,Bert,Winfield,1878-05-05,FALSE,"Nottingham, UK",FALSE,Fullback,Wales v Ireland,Cardiff,1903-03-14,15,15,0,50,0,14,6,0,1,11,3,1,0.7333333333333333,-1.1581086,52.95478319999999
Wales,193,Jack,Evans,1875-05-26,FALSE,"Blaina, UK",FALSE,Forward,England v Wales,Leicester,1904-01-09,1,1,0,0,0,0,0,0,0,0,0,1,0,-3.159627,51.766823
Wales,194,David,Thomas,1879-03-15,FALSE,"Dunvant, UK",FALSE,Forward,England v Wales,Leicester,1904-01-09,10,10,0,0,0,0,0,0,0,7,2,1,0.7,-4.033764,51.62486999999999
Wales,195,David,Davies,1875-10-27,FALSE,"Tonna, UK",FALSE,Forward,Wales v Scotland,Swansea,1904-02-06,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.773785,51.676127
Wales,196,Billy,O'Neil,1878-06-05,FALSE,"Cardiff, UK",FALSE,Forward,Wales v Scotland,Swansea,1904-02-06,11,11,0,0,0,0,0,0,0,10,1,0,0.9090909090909091,-3.17909,51.48158100000001
Wales,197,Cliff,Pritchard,1881-10-01,FALSE,"Pontypool, UK",FALSE,Centre,Wales v Scotland,Swansea,1904-02-06,5,5,0,6,2,0,0,0,0,4,1,0,0.8,-3.045268,51.700369
Wales,198,Beddoe,Thomas-Maynard,1878-03-21,FALSE,"Upper Cwmbran, UK",FALSE,Forward,Wales v Scotland,Swansea,1904-02-06,6,6,0,0,0,0,0,0,0,5,1,0,0.8333333333333334,-3.0465772,51.67036359999999
Wales,199,Harry,Watkins,1875-09-10,FALSE,"Trecastle, UK",FALSE,Forward,Wales v Scotland,Swansea,1904-02-06,6,6,0,3,1,0,0,0,0,5,1,0,0.8333333333333334,-3.629663,51.949281
Wales,200,Sid,Bevan,1877-05-02,FALSE,"Morriston, UK",FALSE,Forward,Ireland v Wales,Belfast,1904-03-12,5,5,0,0,0,0,0,0,0,3,2,0,0.6,-3.930297,51.662244
Wales,201,Howell,Jones,1882-04-05,FALSE,"Pontneddfechan, UK",FALSE,Forward,Ireland v Wales,Belfast,1904-03-12,1,1,0,0,0,0,0,0,0,0,1,0,0,-3.592109,51.75706599999999
Wales,202,Charlie,Pritchard,1882-09-30,FALSE,"Newport, UK",FALSE,Forward,Ireland v Wales,Belfast,1904-03-12,14,14,0,3,1,0,0,0,0,9,5,0,0.6428571428571429,-2.997664,51.584151
Wales,203,Windham,Jones,1879-01-14,FALSE,"Loughor, UK",FALSE,Halfback,Wales v Ireland,Swansea,1905-03-11,1,1,0,3,1,0,0,0,0,1,0,0,1,-4.067286,51.665095
Wales,204,Jack,Williams,1882-11-18,FALSE,"Scethrog, UK",FALSE,Forward,Wales v Ireland,Swansea,1905-03-11,5,5,0,0,0,0,0,0,0,3,2,0,0.6,-3.301425,51.9170609
Wales,205,Percy,Bush,1879-06-23,FALSE,"Cardiff, UK",FALSE,Fly-half,Australia v Great Britain,Sydney,1904-07-02,12,12,0,40,4,2,0,5,1,10,2,0,0.8333333333333334,-3.17909,51.48158100000001
Wales,206,Hop,Maddock,NA,TRUE,"Margam, UK",FALSE,Wing,England v Wales,Richmond,1906-01-13,6,6,0,18,6,0,0,0,0,4,2,0,0.6666666666666666,-3.7011936,51.5467364
Wales,207,Reggie,Gibbs,1882-05-07,FALSE,"Cardiff, UK",FALSE,Wing,Wales v Scotland,Cardiff,1906-02-03,18,18,0,60,18,3,0,0,0,13,4,1,0.7222222222222222,-3.17909,51.48158100000001
Wales,208,Tom,Evans,1882-12-31,FALSE,"Llandybie, UK",FALSE,Flanker,Ireland v Wales,Belfast,1906-03-10,18,18,0,3,1,0,0,0,0,15,3,0,0.8333333333333334,-4.007789,51.8208259
Wales,209,Jack,Powell,1882-09-14,FALSE,"Merthyr Tydfil, UK",FALSE,Forward,Ireland v Wales,Belfast,1906-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,-3.381646,51.74872999999999
Wales,210,Dai,Westacott,1882-10-10,FALSE,"Cardiff, UK",FALSE,Forward,Ireland v Wales,Belfast,1906-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,-3.17909,51.48158100000001
Wales,211,John,Dyke,1884-06-20,FALSE,"Narberth, UK",FALSE,Fullback,Wales v South Africa,Swansea,1906-12-01,1,1,0,0,0,0,0,0,0,0,1,0,0,-4.744008,51.799763
Wales,212,Jack,Jenkins,1880-04-19,FALSE,"Cwm Dows, Newbridge, UK",FALSE,Forward,Wales v South Africa,Swansea,1906-12-01,1,1,0,0,0,0,0,0,0,0,1,0,0,-3.1801006,51.7407034
Wales,213,Dick,Thomas,1880-10-14,FALSE,"Ferndale, Rhondda, UK",FALSE,Forward,Wales v South Africa,Swansea,1906-12-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,-3.448638,51.662619
Wales,214,Johnny,Williams,1882-01-03,FALSE,"Whitchurch, UK",FALSE,Wing,Wales v South Africa,Swansea,1906-12-01,19,19,0,51,17,0,0,0,0,15,3,1,0.7894736842105263,-2.682045,52.968716
Wales,215,John Alf,Brown,1881-01-10,FALSE,"Cardiff, UK",FALSE,Forward,Wales v England,Swansea,1907-01-12,7,7,0,3,1,0,0,0,0,6,1,0,0.8571428571428571,-3.17909,51.48158100000001
Wales,216,Bailey,Davies,1884-12-03,FALSE,"Llanwenog, UK",FALSE,Fullback,Wales v England,Swansea,1907-01-12,1,1,0,0,0,0,0,0,0,1,0,0,1,-4.19966,52.086991
Wales,217,Billy,Dowell,1885-05-21,FALSE,"Pontypool, UK",FALSE,Forward,Wales v England,Swansea,1907-01-12,7,7,0,0,0,0,0,0,0,6,1,0,0.8571428571428571,-3.045268,51.700369
Wales,218,Jack,Evans,1881-04-09,FALSE,"Llanybyther, UK",FALSE,Centre,Wales v England,Swansea,1907-01-12,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,-4.157826,52.07488499999999
Wales,219,James,Watts,1877-09-24,FALSE,"New Dock, Llanelly, UK",FALSE,Forward,Wales v England,Swansea,1907-01-12,11,11,0,6,2,0,0,0,0,10,1,0,0.9090909090909091,-4.1578533,51.6690392
Wales,220,Jim,Webb,1882-11-23,FALSE,"Berry Hill, Glos, UK",FALSE,Lock,Scotland v Wales,Inverleith,1907-02-02,23,23,0,6,2,0,0,0,0,18,5,0,0.782608695652174,-2.618595,51.813878
Wales,221,Dickie,David,NA,TRUE,"Cardiff, UK",FALSE,Scrum-half,Wales v Ireland,Cardiff,1907-03-09,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.17909,51.48158100000001
Wales,222,Ponty,Jones,1881-12-10,FALSE,"Pontymoile, UK",FALSE,Wing,Wales v Ireland,Cardiff,1907-03-09,1,1,0,3,1,0,0,0,0,1,0,0,1,-3.0280108,51.6952876
Wales,223,Tommy,Vile,1882-09-06,FALSE,"Newport, UK",FALSE,Scrum-half,Australia v Great Britain,Brisbane,1904-07-23,11,11,0,0,0,0,0,0,0,6,5,0,0.5454545454545454,-2.997664,51.584151
Wales,224,George,Hayward,1888-04-29,FALSE,"Skewen, UK",FALSE,Forward,Wales v Scotland,Swansea,1908-02-01,5,5,0,0,0,0,0,0,0,5,0,0,1,-3.841789,51.660932
Wales,225,Phil,Hopkins,1880-01-31,FALSE,"Craig Cefn Parc, UK",FALSE,Wing,Wales v Australia,Cardiff,1908-12-12,4,4,0,9,3,0,0,0,0,3,1,0,0.75,-3.9156779,51.709251
Wales,226,Jack,Jones,1886-03-02,FALSE,"Pontymoile, UK",FALSE,Centre,New Zealand v Anglo-Welsh,Dunedin,1908-06-06,20,20,0,25,7,0,0,1,0,12,7,1,0.6,-3.0280108,51.6952876
Wales,227,Ivor,Morgan,1884-08-16,FALSE,"Tancredston, UK",FALSE,Flanker,Wales v Australia,Cardiff,1908-12-12,13,13,0,18,6,0,0,0,0,12,1,0,0.9230769230769231,NA,NA
Wales,228,Phil,Waller,1889-01-28,FALSE,"Odd Down, Bath, Ireland",FALSE,Forward,Wales v Australia,Cardiff,1908-12-12,9,9,0,0,0,0,0,0,0,7,2,0,0.7777777777777778,-2.3807478,51.35787269999999
Wales,229,Jack,Bancroft,1879-10-12,FALSE,"Swansea, UK",FALSE,Fullback,Wales v England,Cardiff,1909-01-16,18,18,0,88,0,38,4,0,0,14,4,0,0.7777777777777778,-3.943645999999999,51.62144
Wales,230,Jake,Blackmore,1883-03-10,FALSE,"Abertillery, UK",FALSE,Forward,Wales v England,Cardiff,1909-01-16,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.135369,51.732161
Wales,231,Mel,Baker,1885-01-12,FALSE,"Redwick, Monmouth, UK",FALSE,Wing,Scotland v Wales,Inverleith,1909-02-06,4,4,0,12,4,0,0,0,0,3,1,0,0.75,-2.849298,51.5527349
Wales,232,Thomas,Lloyd,NA,NA,"Codoxton, Neath, UK",FALSE,Forward,France v Wales,Colombes,1909-02-23,7,7,0,0,0,0,0,0,0,6,1,0,0.8571428571428571,-3.799281,51.673094
Wales,233,Rees,Thomas,1882-05-30,FALSE,"Caldicot, UK",FALSE,Forward,France v Wales,Colombes,1909-02-23,8,8,0,3,1,0,0,0,0,5,3,0,0.625,-2.750868,51.591518
Wales,234,Ben,Gronow,1887-03-10,FALSE,"Bridgend, UK",FALSE,Forward,Wales v France,Swansea,1910-01-01,4,4,0,3,1,0,0,0,0,3,1,0,0.75,-3.576945,51.504286
Wales,235,Joe,Pullman,1876-06-19,FALSE,"Cardiff, UK",FALSE,Forward,Wales v France,Swansea,1910-01-01,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.17909,51.48158100000001
Wales,236,Harry,Jarman,1883-03-20,FALSE,"Talywain, UK",FALSE,Forward,England v Wales,Twickenham,1910-01-15,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,-3.071557,51.730524
Wales,237,Joe,Pugsley,1885-05-10,FALSE,"Swansea, UK",FALSE,Hooker,England v Wales,Twickenham,1910-01-15,7,7,0,6,2,0,0,0,0,6,1,0,0.8571428571428571,-3.943645999999999,51.62144
Wales,238,Ernie,Jenkins,1879-09-20,FALSE,"Llanfrechfa, UK",FALSE,Flanker,Wales v Scotland,Cardiff,1910-02-05,2,2,0,0,0,0,0,0,0,2,0,0,1,-2.987885,51.637429
Wales,239,Willie,Morgan,1884-01-09,FALSE,"Aberdare, UK",FALSE,Halfback,New Zealand v Anglo-Welsh,Wellington,1908-06-27,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,-3.451816,51.716154
Wales,240,Billy,Spiller,1886-07-08,FALSE,"St Fagans, Cardiff, UK",FALSE,Centre,Wales v Scotland,Cardiff,1910-02-05,10,10,0,16,4,0,0,1,0,7,3,0,0.7,-3.2685981,51.487941
Wales,241,Louis,Dyke,1887-12-24,FALSE,"Penarth, UK",FALSE,Centre,Ireland v Wales,Lansdowne Road,1910-03-12,4,4,0,7,1,2,0,0,0,4,0,0,1,-3.173507,51.438798
Wales,242,Fred,Birt,1886-11-15,FALSE,"Newport, UK",FALSE,Centre,Wales v England,Swansea,1911-01-21,7,7,0,7,0,0,1,1,0,3,4,0,0.42857142857142855,-2.997664,51.584151
Wales,243,Percy,Coldrick,1888-11-01,FALSE,"Caerleon, UK",FALSE,Lock,Wales v England,Swansea,1911-01-21,6,6,0,0,0,0,0,0,0,5,1,0,0.8333333333333334,-2.9562689,51.610283
Wales,244,Bill,Perry,1884-09-22,FALSE,"Neath, UK",FALSE,Lock,Wales v England,Swansea,1911-01-21,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.805476,51.656991
Wales,245,Jim,Birch,1889-12-30,FALSE,"St Andrew's, Northamp, UK",FALSE,Prop,Scotland v Wales,Inverleith,1911-02-04,2,2,0,0,0,0,0,0,0,2,0,0,1,-0.8742259,52.2375838
Wales,246,William,Evans,1882-03-23,FALSE,"Brynmawr, UK",FALSE,Forward,Wales v Ireland,Cardiff,1911-03-11,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.175561,51.795089
Wales,247,Ewan,Davies,1887-06-23,FALSE,"Cardiff, UK",FALSE,Wing,England v Wales,Twickenham,1912-01-20,2,2,0,6,2,0,0,0,0,1,1,0,0.5,-3.17909,51.48158100000001
Wales,248,Howel,Davies,1885-03-11,FALSE,"Skewen, UK",FALSE,Hooker,England v Wales,Twickenham,1912-01-20,2,2,0,0,0,0,0,0,0,1,1,0,0.5,-3.841789,51.660932
Wales,249,Clem,Lewis,1890-06-22,FALSE,"Newton Nottage, UK",FALSE,Fly-half,England v Wales,Twickenham,1912-01-20,11,11,0,19,3,3,0,1,0,7,4,0,0.6363636363636364,-3.6873522,51.4869415
Wales,250,Glyn,Stephens,1891-11-29,FALSE,"Rhydding, UK",FALSE,Prop,England v Wales,Twickenham,1912-01-20,10,10,0,0,0,0,0,0,0,5,5,0,0.5,-1.8009597,53.9240299
Wales,251,Len,Trump,1887-04-23,FALSE,"Newport, UK",FALSE,Prop,England v Wales,Twickenham,1912-01-20,4,4,0,0,0,0,0,0,0,2,2,0,0.5,-2.997664,51.584151
Wales,252,Harry,Uzzell,1883-01-06,FALSE,"Shirehampton, Glos, UK",FALSE,Hooker,England v Wales,Twickenham,1912-01-20,15,15,0,6,2,0,0,0,0,11,4,0,0.7333333333333333,-2.2380335,51.8642112
Wales,253,Willie,Davies,1890-12-27,FALSE,"Aberavon, UK",FALSE,Centre,Wales v Scotland,Swansea,1912-02-03,2,2,0,3,1,0,0,0,0,1,1,0,0.5,-3.804523699999999,51.6034701
Wales,254,George,Hirst,1890-05-05,FALSE,"Dowlais, UK",FALSE,Wing,Wales v Scotland,Swansea,1912-02-03,6,6,0,17,3,0,0,2,0,5,1,0,0.8333333333333334,-3.347789,51.76181099999999
Wales,255,Reggie,Plummer,1888-12-29,FALSE,"Newport, UK",FALSE,Wing,Wales v Scotland,Swansea,1912-02-03,5,5,0,6,2,0,0,0,0,2,3,0,0.4,-2.997664,51.584151
Wales,256,Frank,Hawkins,1883-04-01,FALSE,"Wiveliscombe, UK",FALSE,Flanker,Ireland v Wales,Belfast,1912-03-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,-3.313501,51.043574
Wales,257,Harry,Hyam,1885-06-04,FALSE,"Swansea, UK",FALSE,Prop,Ireland v Wales,Belfast,1912-03-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,-3.943645999999999,51.62144
Wales,258,Billy,Jenkins,1885-05-18,FALSE,"Cardiff, UK",FALSE,Flanker,Ireland v Wales,Belfast,1912-03-09,4,4,0,0,0,0,0,0,0,3,1,0,0.75,-3.17909,51.48158100000001
Wales,259,Brin,Lewis,1891-01-04,FALSE,"Pontardawe, UK",FALSE,Wing,Ireland v Wales,Belfast,1912-03-09,2,2,0,6,2,0,0,0,0,1,1,0,0.5,-3.853214999999999,51.72043499999999
Wales,260,Walter,Martin,1883-05-14,FALSE,"Woodford, Essex, UK",FALSE,Fly-half,Ireland v Wales,Belfast,1912-03-09,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,0.0325025,51.6041751
Wales,261,Gus,Merry,1887-11-24,FALSE,"Newport, UK",FALSE,Hooker,Ireland v Wales,Belfast,1912-03-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,-2.997664,51.584151
Wales,262,Tom,Williams,1887-01-01,TRUE,"Dunvant, UK",FALSE,Flanker,Ireland v Wales,Belfast,1912-03-09,6,6,0,3,1,0,0,0,0,4,2,0,0.6666666666666666,-4.033764,51.62486999999999
Wales,263,Harold,Thomas,1883-08-17,FALSE,"Swansea, UK",FALSE,Fullback,Wales v France,Newport,1912-03-25,1,1,0,2,0,1,0,0,0,1,0,0,1,-3.943645999999999,51.62144
Wales,264,Frank,Andrews,1886-02-11,FALSE,"Hoarwithy, Hereford, UK",FALSE,Back-row,Wales v South Africa,Cardiff,1912-12-14,4,4,0,0,0,0,0,0,0,2,2,0,0.5,-2.660497,51.9614689
Wales,265,Billy,Geen,1891-03-14,FALSE,"Newport, UK",FALSE,Wing,Wales v South Africa,Cardiff,1912-12-14,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,-2.997664,51.584151
Wales,266,Bert,Hollingdale,1889-04-09,FALSE,"Cockett, Swansea, UK",FALSE,No. 8,Wales v South Africa,Cardiff,1912-12-14,2,2,0,0,0,0,0,0,0,0,2,0,0,-3.98227,51.632323
Wales,267,Percy,Jones,1887-03-23,FALSE,"Pontypridd, UK",FALSE,Lock,Wales v South Africa,Cardiff,1912-12-14,8,8,0,0,0,0,0,0,0,5,3,0,0.625,-3.342314,51.60077399999999
Wales,268,Johnnie,Morgan,1892-10-23,FALSE,"Alejandra, UK",FALSE,Flanker,Wales v South Africa,Cardiff,1912-12-14,2,2,0,0,0,0,0,0,0,0,2,0,0,-97.3765312,31.0726584
Wales,269,Fred,Perrett,1891-05-09,FALSE,"Briton Ferry, UK",FALSE,Prop,Wales v South Africa,Cardiff,1912-12-14,5,5,0,0,0,0,0,0,0,3,2,0,0.6,-3.824315,51.632119
Wales,270,Horace,Thomas,1890-07-28,FALSE,"Pentyrch, UK",FALSE,Fly-half,Wales v South Africa,Cardiff,1912-12-14,2,2,0,0,0,0,0,0,0,0,2,0,0,-3.294356,51.528842
Wales,271,Harry,Wetter,1882-02-03,FALSE,"Battersea, Surrey, UK",FALSE,Prop,Wales v South Africa,Cardiff,1912-12-14,2,2,0,0,0,0,0,0,0,0,2,0,0,-0.571396,51.4466018
Wales,272,Bobbie,Williams,1885-04-12,FALSE,"Tongwynlais, UK",FALSE,Fullback,Wales v South Africa,Cardiff,1912-12-14,4,4,0,0,0,0,0,0,0,2,2,0,0.5,-3.2516673,51.5320826
Wales,273,Alban,Davies,1885-09-05,FALSE,"Llansantffraid, UK",FALSE,Prop,Scotland v Wales,Inverleith,1913-02-01,7,7,0,6,2,0,0,0,0,6,1,0,0.8571428571428571,-3.1593649,52.77309690000001
Wales,274,Tuan,Jones,1883-11-23,FALSE,"Pontymoile, UK",FALSE,Halfback,New Zealand v Anglo-Welsh,Wellington,1908-06-27,3,3,0,3,1,0,0,0,0,1,1,1,0.3333333333333333,-3.0280108,51.6952876
Wales,275,Howell,Lewis,1888-05-24,FALSE,"Cwmtwrch, UK",FALSE,Wing,Scotland v Wales,Inverleith,1913-02-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,-3.800599,51.784517
Wales,276,Bobby,Lloyd,1888-07-12,FALSE,"Bangor, UK",FALSE,Scrum-half,Scotland v Wales,Inverleith,1913-02-01,7,7,0,0,0,0,0,0,0,6,1,0,0.8571428571428571,-4.129263,53.22739
Wales,277,Rees,Richards,1886-05-03,FALSE,"Lower Michaelstone, UK",FALSE,Forward,Scotland v Wales,Inverleith,1913-02-01,3,3,0,0,0,0,0,0,0,3,0,0,1,-3.2225284,51.4550584
Wales,278,Glyn,Gething,1892-07-16,FALSE,"Neath, UK",FALSE,Fullback,France v Wales,Parc des Princes,1913-02-27,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.805476,51.656991
Wales,279,Mark,Lewis,1889-02-18,FALSE,"Ystrad, UK",FALSE,Wing,France v Wales,Parc des Princes,1913-02-27,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.462833,51.644183
Wales,280,William,Evans,1890-02-08,FALSE,"Llwynypia, UK",FALSE,Centre,England v Wales,Twickenham,1914-01-17,4,4,0,3,1,0,0,0,0,3,1,0,0.75,-3.454214,51.632965
Wales,281,Jack,Jones,1888-11-27,FALSE,"Rock, UK",FALSE,Prop,England v Wales,Twickenham,1914-01-17,4,4,0,3,1,0,0,0,0,3,1,0,0.75,-94.2106319,36.3667368
Wales,282,Edgar,Morgan,1882-03-27,FALSE,"Pontardawe, UK",FALSE,No. 8,New Zealand v Anglo-Welsh,Wellington,1908-06-27,6,6,0,0,0,0,0,0,0,3,2,1,0.5,-3.853214999999999,51.72043499999999
Wales,283,David,Watts,1886-03-14,FALSE,"Cwmdu, Maesteg, UK",FALSE,Lock,England v Wales,Twickenham,1914-01-17,4,4,0,0,0,0,0,0,0,3,1,0,0.75,-3.624644,51.604587
Wales,284,William,Watts,1890-05-16,FALSE,"Llanelly, UK",FALSE,Centre,England v Wales,Twickenham,1914-01-17,1,1,0,3,1,0,0,0,0,0,1,0,0,-4.160248,51.680886
Wales,285,Ivor,Davies,1892-04-06,FALSE,"Carmarthen, UK",FALSE,Wing,Wales v Scotland,Cardiff,1914-02-07,3,3,0,6,2,0,0,0,0,3,0,0,1,-4.312131,51.85762
Wales,286,Jack,Wetter,1887-12-29,FALSE,"Newport, UK",FALSE,Fly-half,Wales v Scotland,Cardiff,1914-02-07,10,10,0,14,4,1,0,0,0,6,4,0,0.6,-2.997664,51.584151
Wales,287,Ianto,Davies,1892-09-06,FALSE,"Maesteg, UK",FALSE,Fullback,Wales v New Zealand Army,Swansea,1919-04-21,1,1,0,0,0,0,0,0,0,0,1,0,0,-3.660466,51.60856200000001
Wales,288,Ike,Fowler,1894-08-27,FALSE,"Pantyffynnon, UK",FALSE,Scrum-half,Wales v New Zealand Army,Swansea,1919-04-21,1,1,0,0,0,0,0,0,0,0,1,0,0,-3.985494,51.779145
Wales,289,Gwynn,Francis,1896-02-02,FALSE,"Gorseinon, UK",FALSE,Lock,Wales v New Zealand Army,Swansea,1919-04-21,2,2,0,0,0,0,0,0,0,0,2,0,0,-4.041545,51.669543
Wales,290,Bill,Havard,1889-10-23,FALSE,"Maescar, UK",FALSE,Prop,Wales v New Zealand Army,Swansea,1919-04-21,1,1,0,0,0,0,0,0,0,0,1,0,0,-3.5989495,51.9984657
Wales,291,Jim,Jones,1893-10-04,FALSE,"Abergwynfi, UK",FALSE,Flanker,Wales v New Zealand Army,Swansea,1919-04-21,6,6,0,0,0,0,0,0,0,3,3,0,0.5,-3.600474999999999,51.653032
Wales,292,Bill,Morris,1894-01-20,FALSE,"Cwmtillery, UK",FALSE,Prop,Wales v New Zealand Army,Swansea,1919-04-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,-3.131627,51.74494900000001
