cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
438,Jean,Benetiere,1928-10-02,FALSE,"Le Coteau, France",FALSE,Hooker,Italy v France,Rome,1954-04-24,2,2,0,0,0,0,0,0,0,2,0,0,1,France
439,Jean,Bichindaritz,1928-05-03,FALSE,"Biarritz, France",FALSE,Prop,Italy v France,Rome,1954-04-24,3,3,0,0,0,0,0,0,0,3,0,0,1,France
440,Gilbert,Larreguy,1931-05-06,FALSE,"Mouguerre, France",FALSE,Flanker,Italy v France,Rome,1954-04-24,1,1,0,3,1,0,0,0,0,1,0,0,1,France
441,Jacques,Lepatey,1929-09-25,FALSE,"Salleles d'Aude, France",FALSE,Wing,Italy v France,Rome,1954-04-24,5,5,0,6,2,0,0,0,0,4,1,0,0.8,France
442,Gerard,Murillo,1932-02-09,FALSE,"Paris, France",FALSE,"Wing, Centre",Italy v France,Rome,1954-04-24,2,2,0,9,3,0,0,0,0,2,0,0,1,France
443,Jean,Barthe,1932-07-22,FALSE,"Lourdes, France",FALSE,"Lock, Flanker, No. 8",Argentina v France,Buenos Aires,1954-08-29,26,26,0,0,0,0,0,0,0,17,7,2,0.6538461538461539,France
444,Robert,Basauri,1934-08-30,FALSE,"Hendaye, France",FALSE,Fly-half,Argentina v France,Buenos Aires,1954-08-29,1,1,0,0,0,0,0,0,0,1,0,0,1,France
445,Philibert,Capitani,1928-07-31,FALSE,"Frassinoro, MO, Italy",FALSE,Lock,Argentina v France,Buenos Aires,1954-08-29,2,2,0,0,0,0,0,0,0,2,0,0,1,France
446,Pierre,Danos,1929-06-04,FALSE,"Toulouse, France",FALSE,Scrum-half,Argentina v France,Buenos Aires,1954-08-29,17,17,0,15,3,0,0,2,0,11,3,3,0.6470588235294118,France
447,Yves,Duffaut,1932-12-24,FALSE,"Samatan, France",FALSE,Flanker,Argentina v France,Buenos Aires,1954-08-29,2,2,0,0,0,0,0,0,0,2,0,0,1,France
448,Jacques,Meynard,1935-09-28,FALSE,"Cognac, France",FALSE,"Fullback, Centre",Argentina v France,Buenos Aires,1954-08-29,2,2,0,10,0,2,2,0,0,2,0,0,1,France
449,Henri,Lazies,1929-11-01,FALSE,"Belloc-St-Clamens, France",FALSE,"Prop, Lock, No. 8",Argentina v France,Buenos Aires,1954-09-12,4,4,0,0,0,0,0,0,0,3,1,0,0.75,France
450,Andre,Morel,1927-11-20,FALSE,"Grenoble, France",FALSE,Wing,Argentina v France,Buenos Aires,1954-09-12,1,1,0,3,1,0,0,0,0,1,0,0,1,France
451,Henri,Rancoule,1933-02-06,FALSE,"Bram, France",FALSE,Wing,England v France,Twickenham,1955-02-26,27,27,0,24,8,0,0,0,0,19,5,3,0.7037037037037037,France
452,Jacques,Chiberry,1929-09-07,FALSE,"Sauveterre-de-Bearn, France",FALSE,Wing,France v Italy,Grenoble,1955-04-10,1,1,0,0,0,0,0,0,0,1,0,0,1,France
453,Michel,Escommier,1933-10-12,FALSE,"Montelimar, France",FALSE,Hooker,France v Italy,Grenoble,1955-04-10,1,1,0,0,0,0,0,0,0,1,0,0,1,France
454,Thomas,Manterola,1927-12-19,FALSE,"Ciboure, France",FALSE,"Prop, No. 8",France v Italy,Grenoble,1955-04-10,2,2,0,0,0,0,0,0,0,2,0,0,1,France
455,Jean,Carrere,1930-04-05,FALSE,"Argeles-sur-Mer, France",FALSE,Flanker,Scotland v France,Murrayfield,1956-01-14,8,8,0,0,0,0,0,0,0,2,5,1,0.25,France
456,Jean-Vincent,Dupuy,1934-05-25,FALSE,"Vic-en-Bigorre, France",FALSE,"Wing, Centre",Scotland v France,Murrayfield,1956-01-14,40,40,0,57,19,0,0,0,0,22,12,6,0.55,France
457,Gerard,Roucaries,1932-08-13,FALSE,"Rivesaltes, France",FALSE,Lock,Scotland v France,Murrayfield,1956-01-14,1,1,0,0,0,0,0,0,0,0,1,0,0,France
458,Guy,Stener,1931-02-11,FALSE,"Vichy, France",FALSE,"Wing, Centre",Scotland v France,Murrayfield,1956-01-14,5,5,0,0,0,0,0,0,0,3,1,1,0.6,France
459,Serge,Torreilles,1931-12-31,FALSE,"Baixas, France",FALSE,Wing,Scotland v France,Murrayfield,1956-01-14,1,1,0,0,0,0,0,0,0,0,1,0,0,France
460,Robert,Vigier,1926-12-05,FALSE,"Lanobre, France",FALSE,Hooker,Scotland v France,Murrayfield,1956-01-14,24,24,0,3,1,0,0,0,0,14,8,2,0.5833333333333334,France
461,Guy,Pauthe,1932-10-24,FALSE,"Graulhet, France",FALSE,Scrum-half,France v England,Colombes,1956-04-14,1,1,0,3,1,0,0,0,0,1,0,0,1,France
462,Georges,Gauby,1933-06-27,FALSE,"Rivesaltes, France",FALSE,Scrum-half,France v Czechia,Toulouse,1956-12-16,1,1,0,0,0,0,0,0,0,1,0,0,1,France
463,Francois,Moncla,1932-04-01,FALSE,"Louvie-Juzon, France",FALSE,"Lock, Flanker",France v Czechia,Toulouse,1956-12-16,31,31,0,21,7,0,0,0,0,18,8,5,0.5806451612903226,France
464,Rene,Monie,1934-01-02,FALSE,"Theza, France",FALSE,Centre,France v Czechia,Toulouse,1956-12-16,2,2,0,3,1,0,0,0,0,1,1,0,0.5,France
465,Christian,Darrouy,1937-01-13,FALSE,"Pouydesseaux, France",FALSE,Wing,Ireland v France,Lansdowne Road,1957-01-26,40,40,0,69,23,0,0,0,0,22,12,6,0.55,France
466,Michel,Hoche,1932-09-20,FALSE,"Levallois-Perret, France",FALSE,Lock,Ireland v France,Lansdowne Road,1957-01-26,5,5,0,0,0,0,0,0,0,2,3,0,0.4,France
467,Paul,Cassagne,1931-01-22,FALSE,"Tarbes, France",FALSE,Lock,France v Italy,Agen,1957-04-21,1,1,0,10,0,5,0,0,0,1,0,0,1,France
468,Roland,Darracq,1933-01-20,FALSE,"Dax, France",FALSE,Flanker,France v Italy,Agen,1957-04-21,1,1,0,0,0,0,0,0,0,1,0,0,1,France
469,Gerard,Mauduy,1937-12-10,FALSE,"Perigueux, France",FALSE,Wing,France v Italy,Agen,1957-04-21,7,7,0,6,2,0,0,0,0,5,2,0,0.7142857142857143,France
470,Michel,Crauste,1934-07-06,FALSE,"Saint-Laurent-de-Gos, France",FALSE,Back-row,Romania v France,Bucharest,1957-05-19,63,63,0,30,10,0,0,0,0,38,16,9,0.6031746031746031,France
471,Adrien,Normand,1932-10-11,FALSE,"Orthevielle, France",FALSE,Lock,Romania v France,Bucharest,1957-05-19,1,1,0,0,0,0,0,0,0,1,0,0,1,France
472,Christian,Vignes,1934-06-05,FALSE,"Biarritz, France",FALSE,"Centre, Fly-half",Romania v France,Bucharest,1957-05-19,4,4,0,3,1,0,0,0,0,2,2,0,0.5,France
473,Aldo,Quaglio,1932-02-17,FALSE,"Saverdun, France",FALSE,"Prop, Flanker",France v Romania,Bordeaux,1957-12-15,13,13,0,3,1,0,0,0,0,8,3,2,0.6153846153846154,France
474,Pierre,Lacroix,1935-01-23,FALSE,"Houeilles, France",FALSE,Scrum-half,France v Australia,Colombes,1958-03-09,27,27,0,12,4,0,0,0,0,16,8,3,0.5925925925925926,France
475,Alfred,Roques,1925-02-17,FALSE,"Cazes-Mondenard, France",FALSE,Prop,France v Australia,Colombes,1958-03-09,30,30,0,0,0,0,0,0,0,22,3,5,0.7333333333333333,France
476,Pierre,Tarricq,1929-05-18,FALSE,"Labouheyre, France",FALSE,Wing,France v Australia,Colombes,1958-03-09,4,4,0,3,1,0,0,0,0,4,0,0,1,France
477,Arnaud,Marquesuzaa,1934-07-14,FALSE,"Mauleon, France",FALSE,Centre,Italy v France,Naples,1958-04-07,10,10,0,3,1,0,0,0,0,7,0,3,0.7,France
478,Bernard,Mommejat,1934-05-18,FALSE,"Paris, France",FALSE,Lock,Italy v France,Naples,1958-04-07,22,22,0,6,2,0,0,0,0,14,5,3,0.6363636363636364,France
479,Pierre,Lacaze,1934-05-04,FALSE,"Pontacq, France",FALSE,Fullback,South Africa v France,Cape Town,1958-07-26,7,7,0,14,0,1,1,3,0,4,1,2,0.5714285714285714,France
480,Louis,Casaux,1938-07-15,FALSE,"Tarbes, France",FALSE,"Fullback, Centre",Ireland v France,Lansdowne Road,1959-04-18,3,3,0,6,2,0,0,0,0,2,1,0,0.6666666666666666,France
481,Claude,Mantoulan,1936-03-05,FALSE,"Pau, France",FALSE,Fly-half,Ireland v France,Lansdowne Road,1959-04-18,1,1,0,0,0,0,0,0,0,0,1,0,0,France
482,Serge,Mericq,1937-06-16,FALSE,"La Reole, France",FALSE,Wing,Ireland v France,Lansdowne Road,1959-04-18,5,5,0,6,2,0,0,0,0,3,1,1,0.6,France
483,Jean de,Gregorio,1935-12-09,FALSE,"Romans-sur-Isere, France",FALSE,Hooker,Scotland v France,Murrayfield,1960-01-09,22,22,0,3,1,0,0,0,0,14,5,3,0.6363636363636364,France
484,Sylvain,Meyer,1934-06-01,FALSE,"Strasbourg, France",FALSE,Back-row,Scotland v France,Murrayfield,1960-01-09,5,5,0,6,2,0,0,0,0,3,1,1,0.6,France
485,Guy,Boniface,1937-03-06,FALSE,"Monfort-en-Chalosse, France",FALSE,Centre,Wales v France,Cardiff,1960-03-26,35,35,0,45,15,0,0,0,0,19,10,6,0.5428571428571428,France
486,Herve,Larrue,1935-07-05,FALSE,"Boissezon, France",FALSE,Lock,Wales v France,Cardiff,1960-03-26,7,7,0,3,1,0,0,0,0,6,1,0,0.8571428571428571,France
487,Jean-Pierre,Saux,1928-11-13,FALSE,"Paris, France",FALSE,"Prop, Lock",Wales v France,Cardiff,1960-03-26,22,22,0,6,2,0,0,0,0,14,6,2,0.6363636363636364,France
488,Raoul,Barriere,1928-03-03,FALSE,"Beziers, France",FALSE,Prop,Romania v France,Bucharest,1960-06-05,1,1,0,0,0,0,0,0,0,0,1,0,0,France
489,Roger,Brethes,1936-01-31,FALSE,"Saint-Sever, France",FALSE,Fullback,Argentina v France,Buenos Aires,1960-08-06,1,1,0,3,0,0,1,0,0,1,0,0,1,France
490,Michel,Lacome,1935-09-28,FALSE,"Bagneres-de-Bigorre, France",FALSE,Centre,Argentina v France,Buenos Aires,1960-08-06,1,1,0,0,0,0,0,0,0,1,0,0,1,France
491,Jean,Othats,1937-05-06,FALSE,"Bugnein, France",FALSE,Wing,Argentina v France,Buenos Aires,1960-08-06,2,2,0,0,0,0,0,0,0,2,0,0,1,France
492,Roland,Crancee,1932-09-24,FALSE,"Treveray, France",FALSE,No. 8,Argentina v France,Buenos Aires,1960-08-17,2,2,0,3,1,0,0,0,0,2,0,0,1,France
493,Jacques,Rollet,1934-08-18,FALSE,"Bayonne, France",FALSE,Hooker,Argentina v France,Buenos Aires,1960-08-17,5,5,0,0,0,0,0,0,0,4,1,0,0.8,France
494,Louis,Echave,1934-06-18,FALSE,"Ciboure, France",FALSE,"Lock, Flanker",France v Scotland,Colombes,1961-01-07,1,1,0,0,0,0,0,0,0,1,0,0,1,France
495,Jean,Gachassin,1941-12-23,FALSE,"Bagneres-de-Bigorre, France",FALSE,"Fullback, Wing, Centre, Fly-half",France v Scotland,Colombes,1961-01-07,32,32,0,32,8,1,0,2,0,19,9,4,0.59375,France
496,Gerard,Bouguyon,1935-11-24,FALSE,"Quimerch, France",FALSE,"Prop, Lock",France v South Africa,Colombes,1961-02-18,9,9,0,3,1,0,0,0,0,4,3,2,0.4444444444444444,France
497,Marcel,Puget,1940-09-28,FALSE,"Limoux, France",FALSE,Scrum-half,France v Italy,Chambery,1961-04-02,17,17,0,3,0,0,0,1,0,6,9,2,0.35294117647058826,France
498,Guy,Calvo,1933-05-13,FALSE,"Tarbes, France",FALSE,"Fullback, Wing, Centre",New Zealand v France,Auckland,1961-07-22,2,2,0,0,0,0,0,0,0,0,2,0,0,France
499,Pierre,Cazals,1931-02-08,FALSE,"Mont-de-Marsan, France",FALSE,Prop,New Zealand v France,Auckland,1961-07-22,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,France
500,Jean,Laudouar,1934-01-03,FALSE,"Soustons, France",FALSE,Hooker,New Zealand v France,Auckland,1961-07-22,5,5,0,0,0,0,0,0,0,1,3,1,0.2,France
501,Claude,Lacaze,1940-03-05,FALSE,"Pontacq, France",FALSE,Fullback,New Zealand v France,Wellington,1961-08-05,33,33,0,59,1,13,5,5,0,18,11,4,0.5454545454545454,France
502,Roland,Lefevre,1936-09-19,FALSE,"La Flamengrie, France",FALSE,No. 8,New Zealand v France,Wellington,1961-08-05,1,1,0,0,0,0,0,0,0,0,1,0,0,France
503,Jean,Pique,1935-09-17,FALSE,"Artix, France",FALSE,"Wing, Centre",New Zealand v France,Wellington,1961-08-05,18,18,0,6,2,0,0,0,0,11,5,2,0.6111111111111112,France
504,Guy,Camberabero,1936-05-17,FALSE,"Soubion, France",FALSE,Fly-half,New Zealand v France,Christchurch,1961-08-19,14,14,0,110,2,19,11,11,0,10,3,1,0.7142857142857143,France
505,Marcel,Cassiede,1934-01-01,FALSE,"Gousse, France",FALSE,Lock,New Zealand v France,Christchurch,1961-08-19,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,France
506,Serge,Plantey,1940-02-14,FALSE,"Salles, France",FALSE,"Wing, Fly-half",Australia v France,Sydney,1961-08-26,2,2,0,0,0,0,0,0,0,2,0,0,1,France
507,Rene le,Bourhis,1932-04-17,FALSE,"Saint-Malo-de-Guersa, France",FALSE,Lock,France v Romania,Bayonne,1961-11-12,1,1,0,0,0,0,0,0,0,0,0,1,0,France
508,Henri,Marracq,1937-11-21,FALSE,"Pontacq, France",FALSE,Flanker,France v Romania,Bayonne,1961-11-12,1,1,0,3,1,0,0,0,0,0,0,1,0,France
509,Roger,Gensane,1934-02-04,FALSE,"Severac-le-Chateau, France",FALSE,Flanker,Scotland v France,Murrayfield,1962-01-13,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,France
510,Henri,Romero,1935-09-21,FALSE,"Sigean, France",FALSE,Back-row,Scotland v France,Murrayfield,1962-01-13,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,France
511,Claude,Laborde,1940-08-25,FALSE,"Peyrehorade, France",FALSE,"Wing, Scrum-half",Italy v France,Brescia,1962-04-22,5,5,0,0,0,0,0,0,0,2,2,1,0.4,France
512,Michel,Arino,1934-02-08,FALSE,"Penne-d'Agenais, France",FALSE,Wing,Romania v France,Bucharest,1962-11-11,1,1,0,0,0,0,0,0,0,0,1,0,0,France
513,Maurice,Lira,1931-04-30,FALSE,"La Mure, France",FALSE,"Lock, Flanker, No. 8",Romania v France,Bucharest,1962-11-11,13,13,0,6,2,0,0,0,0,8,2,3,0.6153846153846154,France
514,Francis,Mas,1936-11-08,FALSE,"Cazouls-les-Beziers, France",FALSE,Prop,Romania v France,Bucharest,1962-11-11,5,5,0,0,0,0,0,0,0,2,3,0,0.4,France
515,Pierre,Razat,1940-10-15,FALSE,"Fumel, France",FALSE,"Fullback, Centre",Romania v France,Bucharest,1962-11-11,4,4,0,0,0,0,0,0,0,1,2,1,0.25,France
516,Pierre,Besson,1940-04-11,FALSE,"Saint-Astier, France",FALSE,Wing,France v Scotland,Colombes,1963-01-12,5,5,0,0,0,0,0,0,0,2,3,0,0.4,France
517,Jean,Fabre,1935-11-07,FALSE,"Rodez, France",FALSE,No. 8,France v Scotland,Colombes,1963-01-12,8,8,0,0,0,0,0,0,0,3,5,0,0.375,France
518,Fernand,Zago,1942-02-27,FALSE,"Saint-Lys, France",FALSE,Prop,Ireland v France,Lansdowne Road,1963-01-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
519,Paul,Dedieu,1933-05-08,FALSE,"Toulouse, France",FALSE,Fullback,England v France,Twickenham,1963-02-23,12,12,0,25,0,8,2,1,0,8,2,2,0.6666666666666666,France
520,Raymond,Rebujent,1942-09-27,FALSE,"Elne, France",FALSE,Hooker,England v France,Twickenham,1963-02-23,1,1,0,0,0,0,0,0,0,0,1,0,0,France
521,Roger,Fite,1938-10-13,FALSE,"Cabrerolles, France",FALSE,"Lock, No. 8",France v Wales,Colombes,1963-03-23,2,2,0,0,0,0,0,0,0,2,0,0,1,France
522,Jean-Claude,Lasserre,1938-05-12,FALSE,"Hussein Dey, France",FALSE,"Scrum-half, Halfback",France v Italy,Grenoble,1963-04-14,13,13,0,3,0,0,0,1,0,8,4,1,0.6153846153846154,France
523,Jean le,Droff,1939-06-22,FALSE,"Ordan-Larroque, France",FALSE,Lock,France v Italy,Grenoble,1963-04-14,9,9,0,0,0,0,0,0,0,4,3,2,0.4444444444444444,France
524,Lucien,Abadie,1937-08-17,FALSE,"Bouilh-Devant, France",FALSE,Prop,France v Romania,Toulouse,1963-12-15,1,1,0,0,0,0,0,0,0,0,0,1,0,France
525,Jean-Claude,Berejnoi,1939-04-20,FALSE,"Decazeville, France",FALSE,Prop,France v Romania,Toulouse,1963-12-15,27,27,0,0,0,0,0,0,0,19,4,4,0.7037037037037037,France
526,Jean-Michel,Cabanier,1936-05-13,FALSE,"Lavilledieu-du-Templ, France",FALSE,Hooker,France v Romania,Toulouse,1963-12-15,26,26,0,12,4,0,0,0,0,18,5,3,0.6923076923076923,France
527,Andre,Herrero,1938-01-28,FALSE,"Puisserguier, France",FALSE,Back-row,France v Romania,Toulouse,1963-12-15,22,22,0,6,2,0,0,0,0,14,5,3,0.6363636363636364,France
528,Jean-Joseph,Rupert,1938-03-07,FALSE,"Saint-Jean-de-Marsac, France",FALSE,Flanker,France v Romania,Toulouse,1963-12-15,14,14,0,12,4,0,0,0,0,9,3,2,0.6428571428571429,France
529,Jacques,Bayardon,1934-01-25,FALSE,"Macon, France",FALSE,Prop,Scotland v France,Murrayfield,1964-01-04,3,3,0,0,0,0,0,0,0,0,3,0,0,France
530,Benoit,Dauga,1942-05-08,FALSE,"Montgaillard, France",FALSE,"Lock, No. 8",Scotland v France,Murrayfield,1964-01-04,63,63,0,34,11,0,0,0,0,30,26,7,0.47619047619047616,France
531,Jean-Baptiste,Amestoy,1935-08-28,FALSE,"Ustaritz, France",FALSE,Prop,France v New Zealand,Colombes,1964-02-08,2,2,0,0,0,0,0,0,0,0,2,0,0,France
532,Jean-Claude,Hiquet,1939-11-04,FALSE,"Soustons, France",FALSE,Fly-half,France v England,Colombes,1964-02-22,1,1,0,0,0,0,0,0,0,0,1,0,0,France
533,Arnaldo,Gruarin,1938-02-05,FALSE,"Bagnara, RC, Italy",FALSE,Prop,Wales v France,Cardiff,1964-03-21,26,26,0,6,2,0,0,0,0,19,4,3,0.7307692307692307,France
534,Yves,Menthillier,1941-12-07,FALSE,"Bourg-en-Bresse, France",FALSE,Hooker,Wales v France,Cardiff,1964-03-21,5,5,0,0,0,0,0,0,0,3,1,1,0.6,France
535,Michel,Sitjar,1942-09-13,FALSE,"Castelsagrat, France",FALSE,Flanker,Wales v France,Cardiff,1964-03-21,13,13,0,3,1,0,0,0,0,10,2,1,0.7692307692307693,France
536,Andre,Abadie,1932-01-31,FALSE,"Aureilhan, France",FALSE,Hooker,France v Ireland,Colombes,1964-04-11,1,1,0,0,0,0,0,0,0,1,0,0,1,France
537,Michel,Arnaudet,1943-03-11,FALSE,"Lourdes, France",FALSE,"Wing, Centre",France v Ireland,Colombes,1964-04-11,3,3,0,12,4,0,0,0,0,3,0,0,1,France
538,Jean,Capdouze,1942-08-31,FALSE,"Salies-de-Bearn, France",FALSE,"Centre, Fly-half",South Africa v France,Springs,1964-07-25,6,6,0,6,2,0,0,0,0,4,1,1,0.6666666666666666,France
539,Walter,Spanghero,1943-12-21,FALSE,"Payra-sur-l'Hers, France",FALSE,"Lock, Flanker, No. 8",South Africa v France,Springs,1964-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,France
540,Lilian,Camberabero,1937-07-15,FALSE,"Saint-Vincent-de-Tyr, France",FALSE,Scrum-half,Romania v France,Bucharest,1964-11-29,13,13,0,9,2,0,0,1,0,11,1,1,0.8461538461538461,France
541,Andre,Campaes,1944-03-30,FALSE,"Lourdes, France",FALSE,Wing,France v Wales,Colombes,1965-03-27,14,14,0,12,4,0,0,0,0,8,5,1,0.5714285714285714,France
542,Andre,Abadie,1934-07-27,FALSE,"Toulouse, France",FALSE,Prop,France v Romania,Lyon,1965-11-28,7,7,0,0,0,0,0,0,0,4,2,1,0.5714285714285714,France
543,Elie,Cester,1942-07-27,FALSE,"L'Isle-Jourdain, France",FALSE,Lock,Scotland v France,Murrayfield,1966-01-15,35,35,0,3,1,0,0,0,0,18,13,4,0.5142857142857142,France
544,Jean-Claude,Roques,1943-03-19,FALSE,"Brive-la-Gaillarde, France",FALSE,Fly-half,Scotland v France,Murrayfield,1966-01-15,4,4,0,0,0,0,0,0,0,3,0,1,0.75,France
545,Bernard,Duprat,1943-07-17,FALSE,"Bayonne, France",FALSE,Wing,France v England,Colombes,1966-02-26,15,15,0,31,9,0,0,0,0,9,5,1,0.6,France
546,Jean-Claude,Lagrange,1942-12-04,FALSE,"Perigueux, France",FALSE,Centre,Italy v France,Naples,1966-04-09,1,1,0,3,1,0,0,0,0,1,0,0,1,France
547,Jo,Maso,1944-12-27,FALSE,"Toulouse, France",FALSE,"Centre, Fly-half",Italy v France,Naples,1966-04-09,25,25,0,15,4,0,0,0,0,12,11,2,0.48,France
548,Christian,Carrere,1943-07-27,FALSE,"Tarbes, France",FALSE,Flanker,Romania v France,Bucharest,1966-11-27,27,27,0,12,4,0,0,0,0,15,10,2,0.5555555555555556,France
549,Claude,Dourthe,1948-11-20,FALSE,"Magescq, France",FALSE,Centre,Romania v France,Bucharest,1966-11-27,33,32,1,40,10,0,0,1,0,17,13,3,0.5151515151515151,France
550,Jean,Salut,1943-04-14,FALSE,"Beaumont-de-Lomagne, France",FALSE,Flanker,Romania v France,Bucharest,1966-11-27,7,7,0,3,1,0,0,0,0,4,3,0,0.5714285714285714,France
551,Jean-Pierre,Mir,1947-07-06,FALSE,"Saint-Lary, France",FALSE,Centre,France v Australia,Colombes,1967-02-11,1,1,0,0,0,0,0,0,0,1,0,0,1,France
552,Jean-Pierre,Lux,1946-01-09,FALSE,"Saint-Vincent-de-Tyr, France",FALSE,"Wing, Centre",England v France,Twickenham,1967-02-25,47,47,0,42,12,0,0,0,0,22,19,6,0.46808510638297873,France
553,Jacques,Fort,1938-01-16,FALSE,"Bordeaux, France",FALSE,"Prop, Lock",France v Italy,Toulon,1967-03-26,7,7,0,0,0,0,0,0,0,4,2,1,0.5714285714285714,France
554,Pierre,Villepreux,1943-07-05,FALSE,"Pompadour, France",FALSE,"Fullback, Fly-half",France v Italy,Toulon,1967-03-26,34,34,0,166,2,29,33,1,0,14,16,4,0.4117647058823529,France
555,Jean-Michel,Esponda,1943-04-24,FALSE,"Hendaye, France",FALSE,Prop,South Africa v France,Durban,1967-07-15,10,9,1,0,0,0,0,0,0,1,9,0,0.1,France
556,Andre,Quilis,1941-10-28,FALSE,"Coursan, France",FALSE,"Wing, Flanker",South Africa v France,Durban,1967-07-15,5,5,0,0,0,0,0,0,0,1,2,2,0.2,France
557,Jean-Louis,Dehez,1944-05-06,FALSE,"Mont-de-Marsan, France",FALSE,"Fullback, Fly-half",South Africa v France,Bloemfontein,1967-07-22,2,2,0,11,0,1,2,1,0,1,1,0,0.5,France
558,Michel,Lasserre,1940-01-21,FALSE,"Le Cause, France",FALSE,"Prop, Lock, No. 8",South Africa v France,Bloemfontein,1967-07-22,15,15,0,0,0,0,0,0,0,5,9,1,0.3333333333333333,France
559,Jean-Claude,Malbet,1937-08-28,FALSE,"Larresingle, France",FALSE,Hooker,South Africa v France,Bloemfontein,1967-07-22,2,2,0,0,0,0,0,0,0,0,1,1,0,France
560,Alain,Plantefol,1942-12-26,FALSE,"Colombes, France",FALSE,Lock,South Africa v France,Bloemfontein,1967-07-22,11,11,0,3,1,0,0,0,0,5,4,2,0.45454545454545453,France
561,Gerard,Sutra,1946-03-21,FALSE,"Narbonne, France",FALSE,Scrum-half,South Africa v France,Bloemfontein,1967-07-22,4,4,0,0,0,0,0,0,0,2,1,1,0.5,France
562,Jacques,Londios,1946-01-14,FALSE,"Montauban, France",FALSE,Wing,South Africa v France,Johannesburg,1967-07-29,1,1,0,0,0,0,0,0,0,1,0,0,1,France
563,Jean,Trillo,1944-10-27,FALSE,"Condom, France",FALSE,Centre,South Africa v France,Johannesburg,1967-07-29,28,28,0,19,6,0,0,0,0,12,11,5,0.42857142857142855,France
564,Jacques,Crampagne,1944-04-07,FALSE,"Foix, France",FALSE,"Fullback, Wing",South Africa v France,Cape Town,1967-08-12,1,1,0,0,0,0,0,0,0,0,0,1,0,France
565,Jean-Michel,Capendeguy,1941-03-05,FALSE,"Ciboure, France",FALSE,Wing,France v New Zealand,Colombes,1967-11-25,2,2,0,3,1,0,0,0,0,1,1,0,0.5,France
566,Jean-Jacques,Lenient,1943-03-23,FALSE,"Saint-Prix, France",FALSE,Wing,France v Romania,Nantes,1967-12-10,1,1,0,0,0,0,0,0,0,1,0,0,1,France
567,Jean-Henri,Mir,1945-02-21,FALSE,"Saint-Lary, France",FALSE,Scrum-half,France v Romania,Nantes,1967-12-10,2,2,0,0,0,0,0,0,0,2,0,0,1,France
568,Jean-Marie,Bonal,1943-05-31,FALSE,"Saint-Cirgues-de-Jor, France",FALSE,Wing,France v England,Colombes,1968-02-24,14,14,0,15,5,0,0,0,0,5,9,0,0.35714285714285715,France
569,Jean-Claude,Noble,1944-12-29,FALSE,"Marseille, France",FALSE,Prop,France v England,Colombes,1968-02-24,6,6,0,0,0,0,0,0,0,3,3,0,0.5,France
570,Michel,Yachvili,1946-07-25,FALSE,"Tulle, France",FALSE,"Hooker, Flanker",France v England,Colombes,1968-02-24,15,15,0,0,0,0,0,0,0,5,8,2,0.3333333333333333,France
571,Michel,Greffe,1940-10-27,FALSE,"Lyon, France",FALSE,Back-row,Wales v France,Cardiff,1968-03-23,5,5,0,0,0,0,0,0,0,2,3,0,0.4,France
572,Jean-Paul,Baux,1946-06-16,FALSE,"Larroque, France",FALSE,Hooker,New Zealand v France,Christchurch,1968-07-13,4,4,0,0,0,0,0,0,0,0,4,0,0,France
573,Jean,Iracabal,1941-07-06,FALSE,"Larressore, France",FALSE,Prop,New Zealand v France,Christchurch,1968-07-13,34,33,1,0,0,0,0,0,0,15,15,4,0.4411764705882353,France
574,Andre,Piazza,1947-12-01,FALSE,"Moissac, France",FALSE,Wing,New Zealand v France,Christchurch,1968-07-13,2,2,0,0,0,0,0,0,0,0,2,0,0,France
575,Christian,Boujet,1942-08-29,FALSE,"Jarrie, France",FALSE,"Fullback, Fly-half",New Zealand v France,Wellington,1968-07-27,3,2,1,5,1,1,0,0,0,0,3,0,0,France
576,Bernard,Dutin,1944-12-09,FALSE,"Thomes, France",FALSE,"Lock, Flanker",New Zealand v France,Wellington,1968-07-27,4,4,0,0,0,0,0,0,0,0,4,0,0,France
577,Jean-Louis,Berot,1947-07-28,FALSE,"Dax, France",FALSE,"Fly-half, Scrum-half",New Zealand v France,Auckland,1968-08-10,21,21,0,23,1,1,3,3,0,7,10,4,0.3333333333333333,France
578,Michel,Billiere,1943-07-16,FALSE,"Salles-sur-Garonne, France",FALSE,Back-row,New Zealand v France,Auckland,1968-08-10,1,1,0,0,0,0,0,0,0,0,1,0,0,France
579,Claude,Chenevay,1943-02-09,FALSE,"Grenoble, France",FALSE,Flanker,France v South Africa,Bordeaux,1968-11-09,1,1,0,0,0,0,0,0,0,0,1,0,0,France
580,Henri,Magois,1947-01-01,FALSE,"La Rochelle, France",FALSE,Fullback,France v South Africa,Bordeaux,1968-11-09,3,3,0,0,0,0,0,0,0,0,3,0,0,France
