cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
429,Cecil,Pritchard,1902-05-01,FALSE,"Tranch, Pontypool, UK",FALSE,Hooker,Wales v England,Swansea,1928-01-21,8,8,0,0,0,0,0,0,0,3,4,1,0.375,Wales
430,Archie,Skym,1906-07-12,FALSE,"Llanarthne, UK",FALSE,Prop,Wales v England,Swansea,1928-01-21,20,20,0,6,2,0,0,0,0,9,9,2,0.45,Wales
431,Gwyn,Davies,1908-06-23,FALSE,"Aberkenfig, UK",FALSE,Wing,France v Wales,Colombes,1928-04-09,3,3,0,0,0,0,0,0,0,0,3,0,0,Wales
432,Jack,Bassett,1905-07-11,FALSE,"Trebanog, UK",FALSE,Fullback,England v Wales,Twickenham,1929-01-19,20,20,0,29,0,10,3,0,0,9,9,2,0.45,Wales
433,Dick,Jones,1906-01-05,FALSE,"Shanghai, China",FALSE,Flanker,England v Wales,Twickenham,1929-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
434,Jack,Morley,1909-07-28,FALSE,"Newport, UK",FALSE,Wing,England v Wales,Twickenham,1929-01-19,17,17,0,18,6,0,0,0,0,9,6,2,0.5294117647058824,Wales
435,Bill,Roberts,1909-02-20,FALSE,"Toxteth, Liverpool, UK",FALSE,Fly-half,England v Wales,Twickenham,1929-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
436,Harold,Sturgess,1907-12-22,FALSE,"Maesteg, UK",FALSE,Lock,England v Wales,Twickenham,1929-01-19,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
437,Bob,Barrell,1905-11-01,FALSE,"Newtown, Mountain Ash, UK",FALSE,Prop,Wales v Scotland,Swansea,1929-02-02,4,4,0,3,1,0,0,0,0,2,1,1,0.5,Wales
438,Harry,Bowcott,1907-04-30,FALSE,"Cardiff, UK",FALSE,Centre,Wales v Scotland,Swansea,1929-02-02,13,13,0,6,2,0,0,0,0,5,6,2,0.38461538461538464,Wales
439,Harry,Peacock,1909-02-14,FALSE,"Newport, UK",FALSE,Flanker,Wales v Scotland,Swansea,1929-02-02,6,6,0,6,2,0,0,0,0,4,1,1,0.6666666666666666,Wales
440,Frank,Williams,1910-01-26,FALSE,"Cardiff, UK",FALSE,Centre,Wales v Scotland,Swansea,1929-02-02,14,14,0,6,2,0,0,0,0,8,5,1,0.5714285714285714,Wales
441,Arthur,Lemon,1905-04-15,FALSE,"Tonna, UK",FALSE,No. 8,Ireland v Wales,Belfast,1929-03-09,13,13,0,0,0,0,0,0,0,7,4,2,0.5384615384615384,Wales
442,Arthur,Hickman,1910-08-06,FALSE,"Skewen, UK",FALSE,Wing,Wales v England,Cardiff,1930-01-18,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
443,Tom,Jones-Davies,1906-03-04,FALSE,"Nantgaredig, UK",FALSE,Centre,Wales v England,Cardiff,1930-01-18,4,4,0,6,2,0,0,0,0,2,1,1,0.5,Wales
444,David,Roberts,1909-01-23,FALSE,"Llanelly, UK",FALSE,Scrum-half,Wales v England,Cardiff,1930-01-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
445,Ocker,Thomas,1907-03-18,FALSE,"Merthyr Tydfil, UK",FALSE,Flanker,Wales v England,Cardiff,1930-01-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
446,Ronnie,Boon,1909-06-11,FALSE,"Barry, UK",FALSE,Wing,Scotland v Wales,Murrayfield,1930-02-01,12,12,0,20,4,0,0,2,0,7,4,1,0.5833333333333334,Wales
447,Bert,Day,1908-05-08,FALSE,"Panteg, UK",FALSE,Hooker,Scotland v Wales,Murrayfield,1930-02-01,5,5,0,0,0,0,0,0,0,3,1,1,0.6,Wales
448,Chick,Jones,1906-11-24,FALSE,"Clydach, UK",FALSE,Centre,Scotland v Wales,Murrayfield,1930-02-01,2,2,0,7,1,0,0,1,0,0,2,0,0,Wales
449,Dai,Thomas,1909-03-30,FALSE,"Llansamlet, UK",FALSE,Lock,Scotland v Wales,Murrayfield,1930-02-01,11,11,0,0,0,0,0,0,0,5,5,1,0.45454545454545453,Wales
450,Norman,Fender,1910-09-02,FALSE,"Cardiff, UK",FALSE,Flanker,Wales v Ireland,Swansea,1930-03-08,6,6,0,3,1,0,0,0,0,5,0,1,0.8333333333333334,Wales
451,Howie,Jones,1907-09-08,FALSE,"Neath, UK",FALSE,Wing,Wales v Ireland,Swansea,1930-03-08,2,2,0,3,1,0,0,0,0,2,0,0,1,Wales
452,Claud,Davey,1908-12-14,FALSE,"Garnant, UK",FALSE,Centre,France v Wales,Colombes,1930-04-21,23,23,0,15,5,0,0,0,0,14,7,2,0.6086956521739131,Wales
453,Edgar,Jones,1910-05-04,FALSE,"Sketty, UK",FALSE,Prop,France v Wales,Colombes,1930-04-21,5,5,0,0,0,0,0,0,0,2,2,1,0.4,Wales
454,Tommy,Scourfield,1909-02-26,FALSE,"Ynysybwl, UK",FALSE,Fullback,France v Wales,Colombes,1930-04-21,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
455,Tom,Day,1907-12-29,FALSE,"Glanaman, UK",FALSE,Prop,England v Wales,Twickenham,1931-01-17,13,13,0,0,0,0,0,0,0,8,3,2,0.6153846153846154,Wales
456,David,James,1906-10-07,FALSE,"Treorchy, UK",FALSE,Hooker,Wales v France,Swansea,1931-02-28,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
457,Jim,Lang,1909-10-11,FALSE,"Garnant, UK",FALSE,No. 8,Wales v France,Swansea,1931-02-28,12,12,0,3,1,0,0,0,0,8,2,2,0.6666666666666666,Wales
458,Dicky,Ralph,1908-10-20,FALSE,"Abercarn, UK",FALSE,Fly-half,Wales v France,Swansea,1931-02-28,6,6,0,17,3,0,0,2,0,4,2,0,0.6666666666666666,Wales
459,Sgili,Davies,1906-02-14,FALSE,"Cwmgors, UK",FALSE,Flanker,Wales v South Africa,Swansea,1931-12-05,4,4,0,3,1,0,0,0,0,2,2,0,0.5,Wales
460,Bryn,Evans,1906-06-21,FALSE,"Felinfoel, UK",FALSE,Hooker,England v Wales,Twickenham,1933-01-21,6,6,0,0,0,0,0,0,0,3,2,1,0.5,Wales
461,Iorrie,Isaacs,1910-10-04,FALSE,"Cifynydd, UK",FALSE,Flanker,England v Wales,Twickenham,1933-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
462,Viv,Jenkins,1911-11-02,FALSE,"Port Talbot, UK",FALSE,Fullback,England v Wales,Twickenham,1933-01-21,15,15,0,45,1,10,6,1,0,8,5,2,0.5333333333333333,Wales
463,Arthur,Jones,1908-10-02,FALSE,"Bridgend, UK",FALSE,Wing,England v Wales,Twickenham,1933-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
464,Raymond,Jones,1911-08-29,FALSE,"Blundellsands, Lancs, UK",FALSE,Lock,England v Wales,Twickenham,1933-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
465,Maurice,Turnbull,1906-03-16,FALSE,"Cardiff, UK",FALSE,Scrum-half,England v Wales,Twickenham,1933-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
466,Wilf,Wooller,1912-11-20,FALSE,"Rhos-on-Sea, UK",FALSE,Centre,England v Wales,Twickenham,1933-01-21,18,18,0,26,6,1,2,0,0,8,8,2,0.4444444444444444,Wales
467,Gwyn,Bayliss,1907-05-07,FALSE,"Brynmawr, UK",FALSE,Fullback,Wales v Scotland,Swansea,1933-02-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
468,Bryn,Evans,1902-01-16,FALSE,"Penclawdd, UK",FALSE,Scrum-half,Wales v Scotland,Swansea,1933-02-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
469,Ron,Morris,1913-06-13,FALSE,"Carmarthen, UK",FALSE,Fly-half,Wales v Scotland,Swansea,1933-02-04,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
470,Billy,Moore,1908-02-17,FALSE,"Llangeinor, UK",FALSE,Lock,Ireland v Wales,Belfast,1933-03-11,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
471,Lew,Rees,1910-01-17,FALSE,"Treherbert, UK",FALSE,Flanker,Ireland v Wales,Belfast,1933-03-11,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
472,Bun,Cowey,1911-11-20,FALSE,"Tidworth, Wilts, UK",FALSE,Wing,Wales v England,Cardiff,1934-01-20,4,4,0,9,3,0,0,0,0,2,1,1,0.5,Wales
473,Cecil,Davies,1909-09-12,FALSE,"Pontypridd, UK",FALSE,Prop,Wales v England,Cardiff,1934-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
474,David,Evans,1909-04-07,FALSE,"Barry, UK",FALSE,Scrum-half,Wales v England,Cardiff,1934-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
475,John,Evans,1911-09-12,FALSE,"Newport, UK",FALSE,Hooker,Wales v England,Cardiff,1934-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
476,Bryn,Howells,1911-02-09,FALSE,"Hendy, UK",FALSE,Fullback,Wales v England,Cardiff,1934-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
477,Gomer,Hughes,1910-05-13,FALSE,"Tonmawr, UK",FALSE,Lock,Wales v England,Cardiff,1934-01-20,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
478,Geoffrey,Jones,1914-07-08,FALSE,"Ipswich, Suffolk, UK",FALSE,Wing,Wales v England,Cardiff,1934-01-20,5,5,0,6,2,0,0,0,0,2,2,1,0.4,Wales
479,Ken,Jones,1911-09-05,FALSE,"Llanishen, Monmouth, UK",FALSE,No. 8,Wales v England,Cardiff,1934-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
480,Cliff,Jones,1914-03-12,FALSE,"Porth, UK",FALSE,Fly-half,Wales v England,Cardiff,1934-01-20,13,13,0,6,2,0,0,0,0,8,3,2,0.6153846153846154,Wales
481,Glyn,Prosser,1907-11-27,FALSE,"Glynneath, UK",FALSE,Flanker,Wales v England,Cardiff,1934-01-20,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Wales
482,Arthur,Rees,1912-11-20,FALSE,"Llangadog, UK",FALSE,Flanker,Wales v England,Cardiff,1934-01-20,13,13,0,0,0,0,0,0,0,5,6,2,0.38461538461538464,Wales
483,Idwal,Rees,1910-07-25,FALSE,"Swansea, UK",FALSE,Centre,Wales v England,Cardiff,1934-01-20,14,14,0,6,2,0,0,0,0,8,5,1,0.5714285714285714,Wales
484,Harry,Truman,1909-12-11,FALSE,"Porth, UK",FALSE,Lock,Wales v England,Cardiff,1934-01-20,2,2,0,0,0,0,0,0,0,0,1,1,0,Wales
485,Iorwerth,Evans,1906-05-23,FALSE,"Trelewis, UK",FALSE,Hooker,Scotland v Wales,Murrayfield,1934-02-03,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
486,Albert,Fear,1907-08-25,FALSE,"Abertillery, UK",FALSE,Flanker,Scotland v Wales,Murrayfield,1934-02-03,4,4,0,3,1,0,0,0,0,3,1,0,0.75,Wales
487,Bert,Jones,1906-05-01,FALSE,"Llanelly, UK",FALSE,Scrum-half,Scotland v Wales,Murrayfield,1934-02-03,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
488,Dai,Prosser,1912-10-13,FALSE,"Neath, UK",FALSE,Prop,Scotland v Wales,Murrayfield,1934-02-03,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
489,Bill,Ward,1907-01-06,FALSE,"Risca, UK",FALSE,Lock,Scotland v Wales,Murrayfield,1934-02-03,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
490,Arthur,Bassett,1914-06-28,FALSE,"Kenfig Hill, UK",FALSE,Wing,Wales v Ireland,Swansea,1934-03-10,6,6,0,0,0,0,0,0,0,3,2,1,0.5,Wales
491,Con,Murphy,1908-09-03,FALSE,"Aberfan, UK",FALSE,Hooker,England v Wales,Twickenham,1935-01-19,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Wales
492,Tom,Rees,1913-05-08,FALSE,"Fleur-de-Lys, UK",FALSE,Prop,Wales v Scotland,Cardiff,1935-02-02,8,8,0,0,0,0,0,0,0,4,3,1,0.5,Wales
493,Tabber,Williams,1907-07-27,FALSE,"Cwmaman, UK",FALSE,Prop,Wales v Scotland,Cardiff,1935-02-02,8,8,0,0,0,0,0,0,0,4,3,1,0.5,Wales
494,Tommy,James,1904-10-06,FALSE,"Aberavon, UK",FALSE,Fullback,Ireland v Wales,Belfast,1935-03-09,2,2,0,3,0,0,1,0,0,0,2,0,0,Wales
495,Harry,Payne,1907-12-10,FALSE,"Llangydelach, UK",FALSE,Prop,Wales v New Zealand,Cardiff,1935-12-21,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
496,Haydn,Tanner,1917-01-09,FALSE,"Penclawydd, UK",FALSE,Scrum-half,Wales v New Zealand,Cardiff,1935-12-21,26,26,0,0,0,0,0,0,0,12,12,2,0.46153846153846156,Wales
497,Don,Tarr,1910-03-11,FALSE,"Ammanford, UK",FALSE,Hooker,Wales v New Zealand,Cardiff,1935-12-21,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
498,Ede,di Watkins,1916-03-02,FALSE,"Caerphilly, UK",FALSE,Lock,Wales v New Zealand,Cardiff,1935-12-21,8,8,0,0,0,0,0,0,0,4,4,0,0.5,Wales
499,Edgar,Long,1907-09-10,FALSE,"Oystermouth, UK",FALSE,Flanker,Wales v England,Swansea,1936-01-18,7,7,0,0,0,0,0,0,0,4,2,1,0.5714285714285714,Wales
500,Barney,McCall,1913-05-13,FALSE,"Clifton, UK",FALSE,Wing,Wales v England,Swansea,1936-01-18,3,3,0,0,0,0,0,0,0,2,0,1,0.6666666666666666,Wales
501,Harold,Thomas,1914-02-19,FALSE,"Neath, UK",FALSE,Lock,Wales v England,Swansea,1936-01-18,6,6,0,0,0,0,0,0,0,2,3,1,0.3333333333333333,Wales
502,Griff,Williams,1907-06-30,FALSE,"Tynewydd, Glamorgan, UK",FALSE,Lock,Wales v England,Swansea,1936-01-18,3,3,0,0,0,0,0,0,0,2,0,1,0.6666666666666666,Wales
503,Willy,Davies,1916-08-23,FALSE,"Penclawdd, UK",FALSE,Fly-half,Wales v Ireland,Cardiff,1936-03-14,6,6,0,7,1,0,0,1,0,3,3,0,0.5,Wales
504,Bill,Clement,1915-04-09,FALSE,"Llanelly, UK",FALSE,Wing,England v Wales,Twickenham,1937-01-16,6,6,0,3,1,0,0,0,0,2,4,0,0.3333333333333333,Wales
505,Emrys,Evans,1911-04-24,FALSE,"Gwaun-cae-Gurwen, UK",FALSE,Flanker,England v Wales,Twickenham,1937-01-16,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
506,David,Thomas,1909-03-27,FALSE,"Neath, UK",FALSE,Lock,England v Wales,Twickenham,1937-01-16,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
507,Henry,Hopkin,1914-07-01,FALSE,"Newport, UK",FALSE,Wing,Wales v Scotland,Swansea,1937-02-06,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
508,Harry,Rees,1908-05-09,FALSE,"Pontypridd, UK",FALSE,Prop,Wales v Scotland,Swansea,1937-02-06,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Wales
509,Bunner,Travers,1913-12-02,FALSE,"Newport, UK",FALSE,Hooker,Wales v Scotland,Swansea,1937-02-06,14,14,0,3,1,0,0,0,0,6,8,0,0.42857142857142855,Wales
510,Ivor,Bennett,1913-06-16,FALSE,"Aberkenfig, UK",FALSE,Prop,Ireland v Wales,Belfast,1937-04-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
511,Walter,Legge,1911-11-11,FALSE,"Risca, UK",FALSE,Fullback,Ireland v Wales,Belfast,1937-04-03,2,2,0,5,0,1,1,0,0,1,1,0,0.5,Wales
512,Russell,Taylor,1914-12-02,FALSE,"Risca, UK",FALSE,Flanker,Ireland v Wales,Belfast,1937-04-03,5,5,0,6,1,0,1,0,0,1,4,0,0.2,Wales
513,Allen,McCarley,1914-12-05,FALSE,"Port Talbot, UK",FALSE,Flanker,Wales v England,Cardiff,1938-01-15,3,3,0,9,3,0,0,0,0,2,1,0,0.6666666666666666,Wales
514,Fred,Morgan,1915-02-11,FALSE,"Pontyberem, UK",FALSE,Lock,Wales v England,Cardiff,1938-01-15,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales
515,Ede,di Morgan,1913-12-18,FALSE,"Abercrave, UK",FALSE,Prop,Wales v England,Cardiff,1938-01-15,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,Wales
516,Walter,Vickery,1909-10-25,FALSE,"Port Talbot, UK",FALSE,No. 8,Wales v England,Cardiff,1938-01-15,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales
517,Cyril,Challinor,1912-05-13,FALSE,"Crynant, UK",FALSE,Flanker,England v Wales,Twickenham,1939-01-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
518,Idwal,Davies,1915-11-10,FALSE,"Pontarddulais, UK",FALSE,Centre,England v Wales,Twickenham,1939-01-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
519,Wendy,Davis,1913-09-07,FALSE,"Birmingham, UK",FALSE,Prop,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
520,John,Ford,1917-10-13,FALSE,"Redcar, Yorks, UK",FALSE,Wing,England v Wales,Twickenham,1939-01-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
521,Syd,Williams,1918-04-17,FALSE,"Aberavon, UK",FALSE,Wing,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
522,Howard,Davies,1916-12-25,FALSE,"Llanelly, UK",FALSE,Fullback,Wales v Scotland,Cardiff,1939-02-04,6,6,0,0,0,0,0,0,0,5,1,0,0.8333333333333334,Wales
523,Leslie,Davies,1913-07-13,FALSE,"Swansea, UK",FALSE,Prop,Wales v Scotland,Cardiff,1939-02-04,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
524,Mickey,Davies,1918-10-07,FALSE,Not Available,FALSE,Centre,Wales v Scotland,Cardiff,1939-02-04,2,2,0,3,1,0,0,0,0,2,0,0,1,Wales
525,Elfed,Jones,1912-04-29,FALSE,"Llanelly, UK",FALSE,Wing,South Africa v Great Britain,Johannesburg,1938-08-06,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Wales
526,Les,Manfield,1915-11-10,FALSE,"Mountain Ash, UK",FALSE,No. 8,Wales v Scotland,Cardiff,1939-02-04,7,7,0,0,0,0,0,0,0,4,2,1,0.5714285714285714,Wales
527,Ron,Price,1915-09-16,FALSE,"Trealaw, UK",FALSE,Lock,Wales v Scotland,Cardiff,1939-02-04,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
528,Viv,Law,1910-06-11,FALSE,"Cardiff, UK",FALSE,Prop,Ireland v Wales,Belfast,1939-03-11,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
529,Chris,Matthews,1911-08-16,FALSE,"Newton Nottage, UK",FALSE,Wing,Ireland v Wales,Belfast,1939-03-11,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
530,Griff,Bevan,1914-08-15,FALSE,"Burry Port, UK",FALSE,Prop,Wales v England,Cardiff,1947-01-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
531,Reg,Blakemore,1924-09-01,FALSE,"Newport, UK",FALSE,Hooker,Wales v England,Cardiff,1947-01-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
532,Billy,Cleaver,1921-09-15,FALSE,"Treorchy, UK",FALSE,Fly-half,Wales v England,Cardiff,1947-01-18,17,17,0,6,1,0,0,1,0,9,6,2,0.5294117647058824,Wales
533,Gwyn,Evans,1918-08-17,FALSE,"Treherbert, UK",FALSE,Flanker,Wales v England,Cardiff,1947-01-18,12,12,0,3,1,0,0,0,0,6,5,1,0.5,Wales
534,Dai,Jones,1916-04-30,FALSE,"Morriston, UK",FALSE,Prop,Wales v England,Cardiff,1947-01-18,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,Wales
535,Ken,Jones,1921-12-30,FALSE,"Blaenavon, UK",FALSE,Wing,Wales v England,Cardiff,1947-01-18,47,47,0,57,19,0,0,0,0,28,16,3,0.5957446808510638,Wales
536,Jack,Matthews,1920-06-21,FALSE,"Bridgend, UK",FALSE,Centre,Wales v England,Cardiff,1947-01-18,23,23,0,12,4,0,0,0,0,10,10,3,0.43478260869565216,Wales
537,George,Parsons,1926-04-21,FALSE,"Newbridge, UK",FALSE,Lock,Wales v England,Cardiff,1947-01-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
538,Rees,Stephens,1922-04-16,FALSE,"Neath, UK",FALSE,Lock,Wales v England,Cardiff,1947-01-18,34,34,0,8,2,1,0,0,0,21,13,0,0.6176470588235294,Wales
539,Bleddyn,Williams,1923-02-22,FALSE,"Taff's Well, UK",FALSE,Centre,Wales v England,Cardiff,1947-01-18,27,27,0,24,8,0,0,0,0,15,10,2,0.5555555555555556,Wales
540,Ossie,Williams,1921-04-12,FALSE,"Llanelly, UK",FALSE,Flanker,Wales v England,Cardiff,1947-01-18,7,7,0,3,0,0,1,0,0,3,3,1,0.42857142857142855,Wales
541,Stanley,Williams,1914-11-04,FALSE,"Llanelly, UK",FALSE,Lock,Wales v England,Cardiff,1947-01-18,6,6,0,0,0,0,0,0,0,4,2,0,0.6666666666666666,Wales
542,Les,Williams,1922-05-10,FALSE,"Mynyddygarreg, UK",FALSE,Wing,Wales v England,Cardiff,1947-01-18,7,7,0,9,3,0,0,0,0,5,2,0,0.7142857142857143,Wales
543,Cliff,Davies,1919-12-12,FALSE,"Kenfig Hill, UK",FALSE,Prop,Scotland v Wales,Murrayfield,1947-02-01,17,17,0,3,1,0,0,0,0,10,5,2,0.5882352941176471,Wales
544,Glyn,Davies,1927-08-24,FALSE,"Cifynydd, UK",FALSE,Fly-half,Scotland v Wales,Murrayfield,1947-02-01,11,11,0,0,0,0,0,0,0,5,5,1,0.45454545454545453,Wales
545,Wilf,Evans,1914-05-12,FALSE,"Griffithstown, UK",FALSE,Prop,Scotland v Wales,Murrayfield,1947-02-01,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
546,Billy,Gore,1919-11-19,FALSE,"Blaina, UK",FALSE,Hooker,Scotland v Wales,Murrayfield,1947-02-01,3,3,0,0,0,0,0,0,0,3,0,0,1,Wales
547,Bill,Tamplin,1917-05-10,FALSE,"Risca, UK",FALSE,Lock,Scotland v Wales,Murrayfield,1947-02-01,7,7,0,24,0,3,6,0,0,5,1,1,0.7142857142857143,Wales
548,Bob,Evans,1921-02-16,FALSE,"Rhymney, UK",FALSE,Flanker,France v Wales,Colombes,1947-03-22,16,16,0,3,1,0,0,0,0,9,5,2,0.5625,Wales
549,Peter,Rees,1925-02-08,FALSE,"Penygroes, UK",FALSE,Wing,France v Wales,Colombes,1947-03-22,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
550,Emlyn,Davies,1922-01-15,FALSE,"Cymmer, UK",FALSE,Prop,Wales v Australia,Cardiff,1947-12-20,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
551,Handel,Greville,1921-09-13,FALSE,"Drefach, UK",FALSE,Scrum-half,Wales v Australia,Cardiff,1947-12-20,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
552,John,Gwilliam,1923-02-28,FALSE,"Pontypridd, UK",FALSE,No. 8,Wales v Australia,Cardiff,1947-12-20,23,23,0,0,0,0,0,0,0,14,8,1,0.6086956521739131,Wales
553,Mal,James,1913-06-28,FALSE,"Cifynydd, UK",FALSE,Hooker,Wales v Australia,Cardiff,1947-12-20,5,5,0,0,0,0,0,0,0,2,2,1,0.4,Wales
554,Les,Anthony,1921-11-21,FALSE,"Rhiwfawr, UK",FALSE,Prop,England v Wales,Twickenham,1948-01-17,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Wales
555,Des,Jones,1925-10-25,FALSE,"Tumble, UK",FALSE,Lock,England v Wales,Twickenham,1948-01-17,1,1,0,0,0,0,0,0,0,0,0,1,0,Wales
556,Frank,Trott,1915-03-14,FALSE,"Mynachdy, UK",FALSE,Fullback,England v Wales,Twickenham,1948-01-17,8,8,0,2,0,1,0,0,0,2,5,1,0.25,Wales
557,Ray,Cale,1922-07-18,FALSE,"Usk, UK",FALSE,Flanker,Wales v England,Cardiff,1949-01-15,7,7,0,3,1,0,0,0,0,5,2,0,0.7142857142857143,Wales
558,Ernie,Coleman,1917-11-03,FALSE,"Newport, UK",FALSE,Prop,Wales v England,Cardiff,1949-01-15,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales
559,Don,Hayward,1925-06-30,FALSE,"Pontypool, UK",FALSE,Lock,Wales v England,Cardiff,1949-01-15,18,18,0,0,0,0,0,0,0,10,6,2,0.5555555555555556,Wales
560,Alun,Meredith,1919-11-09,FALSE,"Ystrad, UK",FALSE,Lock,Wales v England,Cardiff,1949-01-15,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Wales
561,Terry,Cook,1927-06-24,FALSE,"Pontypridd, UK",FALSE,Wing,Scotland v Wales,Murrayfield,1949-02-05,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
562,Windsor,Major,1927-06-15,FALSE,"Llangynwyd, UK",FALSE,Wing,France v Wales,Colombes,1949-03-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
563,Peter,Stone,1924-06-20,FALSE,"Loughor, UK",FALSE,Flanker,France v Wales,Colombes,1949-03-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
564,Malcolm,Thomas,1929-04-25,FALSE,"Machen, UK",FALSE,Centre,France v Wales,Colombes,1949-03-26,31,31,0,22,4,2,2,0,0,16,13,2,0.5161290322580645,Wales
565,Clem,Thomas,1929-01-28,FALSE,"Cardiff, UK",FALSE,Flanker,France v Wales,Colombes,1949-03-26,28,28,0,3,1,0,0,0,0,18,9,1,0.6428571428571429,Wales
566,Trevor,Brewer,1930-08-16,FALSE,"Newport, UK",FALSE,Wing,England v Wales,Twickenham,1950-01-21,3,3,0,6,2,0,0,0,0,2,1,0,0.6666666666666666,Wales
567,Dai,Davies,1925-05-02,FALSE,"Penygraig, UK",FALSE,Hooker,England v Wales,Twickenham,1950-01-21,20,20,0,0,0,0,0,0,0,13,6,1,0.65,Wales
568,Roy,John,1925-12-03,FALSE,"Neath, UK",FALSE,Lock,England v Wales,Twickenham,1950-01-21,25,25,0,6,2,0,0,0,0,15,8,2,0.6,Wales
569,Lewis,Jones,1931-04-11,FALSE,"Gorseinon, UK",FALSE,Fullback,England v Wales,Twickenham,1950-01-21,13,13,0,62,1,13,10,1,0,10,3,0,0.7692307692307693,Wales
570,John,Robins,1926-05-17,FALSE,"Cardiff, UK",FALSE,Prop,England v Wales,Twickenham,1950-01-21,16,16,0,10,0,2,2,0,0,9,5,2,0.5625,Wales
571,Rex,Willis,1924-10-25,FALSE,"Ystrad, UK",FALSE,Scrum-half,England v Wales,Twickenham,1950-01-21,24,24,0,0,0,0,0,0,0,17,6,1,0.7083333333333334,Wales
572,Gerwyn,Williams,1924-04-22,FALSE,"Glyncorrwg, UK",FALSE,Fullback,Ireland v Wales,Belfast,1950-03-11,13,13,0,0,0,0,0,0,0,8,4,1,0.6153846153846154,Wales
