cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
858,Thomas,Lombard,1975-06-05,FALSE,Le Chesnay,FALSE,"Wing, Centre",France v Argentina,Nantes,1998-11-14,12,11,1,5,1,0,0,0,NA,5,7,0,0.4166666666666667,France,2.128365,48.8262851
859,Sylvain,Marconnet,1976-04-08,FALSE,Givors,FALSE,Prop,France v Argentina,Nantes,1998-11-14,84,58,26,15,3,0,0,0,NA,49,34,1,0.5833333333333334,France,4.772829,45.58329
860,Marc,Raynaud,1973-03-19,FALSE,Narbonne,FALSE,Back-row,France v Wales,Stade de France,1999-03-06,2,1,1,0,0,0,0,0,NA,0,2,0,0,France,3.003078,43.184277
861,Pascal,Giordani,1974-06-01,FALSE,Belfort,FALSE,Centre,England v France,Twickenham,1999-03-20,2,2,0,0,0,0,0,0,NA,0,2,0,0,France,-77.4318392,39.0002934
862,David,Auradou,1973-11-13,FALSE,Harfleur,FALSE,Lock,England v France,Twickenham,1999-03-20,41,20,21,0,0,0,0,0,NA,24,17,0,0.5853658536585366,France,0.198015,49.511788
863,Christian,Labit,1971-02-11,FALSE,Lezignan,FALSE,Back-row,France v Scotland,Stade de France,1999-04-10,17,9,8,0,0,0,0,0,NA,7,10,0,0.4117647058823529,France,2.7577759,43.200503
864,Christophe,Laussucq,1973-05-20,FALSE,Bordeaux,FALSE,Scrum-half,France v Scotland,Stade de France,1999-04-10,4,2,2,5,1,0,0,0,NA,2,2,0,0.5,France,-0.57918,44.837789
865,Jean-Luc,Aqua,1968-03-03,FALSE,Aubagne,FALSE,Flanker,France v Romania,Castres,1999-06-03,3,2,1,0,0,0,0,0,NA,1,2,0,0.3333333333333333,France,5.5676425,43.2926781
866,Guillaume,Delmotte,1977-10-25,FALSE,Frejus,FALSE,Centre,France v Romania,Castres,1999-06-03,2,2,0,10,2,0,0,0,NA,1,1,0,0.5,France,6.737034,43.43315200000001
867,Lionel,Mallier,1974-03-06,FALSE,Grenoble,FALSE,Back-row,France v Romania,Castres,1999-06-03,5,2,3,5,1,0,0,0,NA,3,2,0,0.6,France,5.724524,45.188529
868,Olivier,Sarramea,1975-10-20,FALSE,Tarbes,FALSE,"Fullback, Wing",France v Romania,Castres,1999-06-03,4,3,1,10,2,0,0,0,NA,2,2,0,0.5,France,0.078082,43.23295100000001
869,Gerald,Merceron,1973-02-25,FALSE,Cognac,FALSE,Fly-half,France v Romania,Castres,1999-06-03,32,21,11,267,3,36,57,3,NA,19,13,0,0.59375,France,-79.6097716,34.9562668
870,Eric,Artiguste,1970-07-16,FALSE,Lourdes,FALSE,Centre,Samoa v France,Apia,1999-06-12,1,1,0,5,1,0,0,0,NA,1,0,0,1,France,-0.045726,43.091463
871,Alexandre,Chazalet,1972-03-13,FALSE,Valence,FALSE,Flanker,Tonga v France,Nuku A,1999-06-16,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,-97.3880416,37.6408051
872,David,Gerard,1977-11-26,FALSE,Toulon,FALSE,Lock,Tonga v France,Nuku A,1999-06-16,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,5.928,43.124228
873,Stephane,Castaignede,1969-09-30,FALSE,Mont-de-Marsan,FALSE,Scrum-half,Wales v France,Millennium Stadium,1999-08-28,7,2,5,0,0,0,0,0,NA,5,2,0,0.7142857142857143,France,-0.4997819999999999,43.893485
874,Pieter de,Villiers,1972-07-03,FALSE,Malmesbury,FALSE,Prop,Wales v France,Millennium Stadium,1999-08-28,69,53,16,10,2,0,0,0,NA,45,22,2,0.6521739130434783,France,-2.102834,51.586357
875,Cedric,Desbrosse,1971-11-09,FALSE,Givors,FALSE,Centre,France v Namibia,Bordeaux,1999-10-08,2,1,1,0,0,0,0,0,NA,1,1,0,0.5,France,4.772829,45.58329
876,Legi,Matiu,1969-01-17,FALSE,Auckland,FALSE,Lock,Wales v France,Millennium Stadium,2000-02-05,2,2,0,0,0,0,0,0,NA,1,1,0,0.5,France,174.7626037,-36.8482512
877,Sebastien,Chabal,1977-12-08,FALSE,Valence,FALSE,No. 8,Scotland v France,Murrayfield,2000-03-04,62,33,29,30,6,0,0,0,NA,35,26,1,0.5645161290322581,France,-97.3880416,37.6408051
878,Jean,Daude,1973-10-20,FALSE,Nimes,FALSE,Lock,Scotland v France,Murrayfield,2000-03-04,1,1,0,0,0,0,0,0,NA,1,0,0,1,France,4.360054,43.836699
879,Jean-Baptiste,Elissalde,1977-11-23,FALSE,La Rochelle,FALSE,"Fly-half, Scrum-half",Scotland v France,Murrayfield,2000-03-04,35,24,11,214,4,40,38,0,NA,24,10,1,0.6857142857142857,France,-1.151139,46.160329
880,David,Bory,1976-03-08,FALSE,Vichy,FALSE,Wing,France v Ireland,Stade de France,2000-03-19,18,18,0,10,2,0,0,0,NA,12,6,0,0.6666666666666666,France,3.425488,46.131859
881,Franck,Belot,1972-03-18,FALSE,Athis-Mons,FALSE,Lock,France v Ireland,Stade de France,2000-03-19,1,0,1,0,0,0,0,0,NA,0,1,0,0,France,2.38479,48.7092979
882,Cedric,Heymans,1978-07-20,FALSE,Brive-la-Gaillarde,FALSE,Fullback,France v Italy,Stade de France,2000-04-01,59,46,13,80,16,0,0,0,NA,37,20,2,0.6271186440677966,France,1.533937,45.159555
883,Alexandre,Audebert,1977-08-04,FALSE,Suresnes,FALSE,Back-row,Romania v France,Bucharest,2000-05-28,2,1,1,0,0,0,0,0,NA,2,0,0,1,France,2.219033,48.869798
884,Frederic,Cermeno,1979-06-20,FALSE,Perpignan,FALSE,Utility back,Romania v France,Bucharest,2000-05-28,1,1,0,0,0,0,0,0,NA,1,0,0,1,France,2.8948332,42.6886591
885,Patrice,Collazo,1974-04-27,FALSE,La Seyne-sur-Mer,FALSE,Prop,Romania v France,Bucharest,2000-05-28,1,1,0,0,0,0,0,0,NA,1,0,0,1,France,5.878219,43.102976
886,Fabrice,Lalanne,1971-02-09,FALSE,Lagarenne,FALSE,Lock,Romania v France,Bucharest,2000-05-28,1,1,0,0,0,0,0,0,NA,1,0,0,1,France,7.0501656,46.3044398
887,Lionel,Nallet,1976-09-14,FALSE,Bourg-en-Bresse,FALSE,Lock,Romania v France,Bucharest,2000-05-28,74,54,20,45,9,0,0,0,NA,49,24,1,0.6621621621621622,France,5.2255007000000004,46.20516749999999
888,Jean-Marc,Souverbie,1975-04-09,FALSE,Pau,FALSE,Fullback,Romania v France,Bucharest,2000-05-28,1,1,0,5,1,0,0,0,NA,1,0,0,1,France,-0.370797,43.2951
889,Jean-Charles,Cistacq,1974-07-22,FALSE,Auch,FALSE,Centre,Romania v France,Bucharest,2000-05-28,1,0,1,0,0,0,0,0,NA,1,0,0,1,France,0.5867089999999999,43.64638
890,Alessio,Galasso,1974-05-29,FALSE,Dakar,FALSE,Prop,Romania v France,Bucharest,2000-05-28,2,0,2,0,0,0,0,0,NA,1,1,0,0.5,France,-17.4676861,14.716677
891,Olivier,Milloud,1975-12-09,FALSE,Saint-Vallier,FALSE,Prop,Romania v France,Bucharest,2000-05-28,50,28,22,5,1,0,0,0,NA,34,15,1,0.68,France,4.815205,45.17829099999999
892,Fabrice,Landreau,1968-08-01,FALSE,Angouleme,FALSE,Hooker,France v Australia,Stade de France,2000-11-04,4,3,1,0,0,0,0,0,NA,1,3,0,0.25,France,0.1562369,45.648377
893,Mathieu,Dourthe,1976-07-22,FALSE,Dax,FALSE,Wing,France v New Zealand,Marseille,2000-11-18,1,0,1,0,0,0,0,0,NA,1,0,0,1,France,-80.3212932,25.8510938
894,Sebastien,Bonetti,1977-09-22,FALSE,Bergerac,FALSE,"Fullback, Centre",Italy v France,Rome,2001-03-03,3,2,1,10,2,0,0,0,NA,1,2,0,0.3333333333333333,France,0.483392,44.853806
895,Christophe,Milheres,1972-01-03,FALSE,Saint-Saulve,FALSE,Flanker,England v France,Twickenham,2001-04-07,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,3.554938,50.370729
896,Yannick,Jauzion,1978-07-28,FALSE,Castres,FALSE,Centre,South Africa v France,Johannesburg,2001-06-16,73,65,8,103,20,0,0,1,NA,46,26,1,0.6301369863013698,France,2.241295,43.606214
897,Nicolas,Jeanjean,1981-05-13,FALSE,Montpellier,FALSE,Wing,South Africa v France,Johannesburg,2001-06-16,9,6,3,10,2,0,0,0,NA,5,4,0,0.5555555555555556,France,3.876716,43.610769
898,Patrick,Tabacco,1974-03-23,FALSE,Toulouse,FALSE,Back-row,South Africa v France,Johannesburg,2001-06-16,18,13,5,5,1,0,0,0,NA,12,6,0,0.6666666666666666,France,1.444209,43.604652
899,Elvis,Vermeulen,1979-04-05,FALSE,Senlis,FALSE,No. 8,South Africa v France,Johannesburg,2001-06-16,10,6,4,5,1,0,0,0,NA,5,5,0,0.5,France,2.583212,49.205164
900,Jean,Bouilhou,1978-12-07,FALSE,Pau,FALSE,Flanker,New Zealand v France,Wellington,2001-06-30,2,2,0,0,0,0,0,0,NA,0,2,0,0,France,-0.370797,43.2951
901,Pepito,Elhorga,1978-01-06,FALSE,Agboville,FALSE,Fullback,New Zealand v France,Wellington,2001-06-30,19,14,5,15,3,0,0,0,NA,11,8,0,0.5789473684210527,France,-4.2230836,5.935496300000001
902,David,Skrela,1979-03-02,FALSE,Toulouse,FALSE,Fly-half,New Zealand v France,Wellington,2001-06-30,23,15,8,112,0,14,27,1,NA,15,8,0,0.6521739130434783,France,1.444209,43.604652
903,Francois,Gelez,1979-01-15,FALSE,Tyrosse,FALSE,Fly-half,France v South Africa,Stade de France,2001-11-10,8,6,2,81,0,6,23,0,NA,5,2,1,0.625,France,-1.301187,43.6587109
904,Tony,Marsh,1972-08-12,FALSE,Rotorua,FALSE,Centre,France v South Africa,Stade de France,2001-11-10,21,21,0,35,7,0,0,0,NA,14,7,0,0.6666666666666666,France,176.2377669,-38.1445987
905,Francis,Ntamack,1972-10-15,FALSE,Lyon,FALSE,No. 8,France v South Africa,Stade de France,2001-11-10,1,1,0,0,0,0,0,0,NA,1,0,0,1,France,4.835659,45.764043
906,Clement,Poitrenaud,1982-05-20,FALSE,Castres,FALSE,Fullback,France v South Africa,Stade de France,2001-11-10,47,42,5,35,7,0,0,0,NA,29,17,1,0.6170212765957447,France,2.241295,43.606214
907,Thibault,Privat,1979-02-06,FALSE,Nimes,FALSE,Lock,France v South Africa,Stade de France,2001-11-10,10,7,3,0,0,0,0,0,NA,7,3,0,0.7,France,4.360054,43.836699
908,Aurelien,Rougerie,1980-09-26,FALSE,Beaumont,FALSE,Centre,France v South Africa,Stade de France,2001-11-10,76,71,5,115,23,0,0,0,NA,48,27,1,0.631578947368421,France,-94.1265562,30.080174
909,Damien,Traille,1979-06-12,FALSE,Pau,FALSE,Centre,France v South Africa,Stade de France,2001-11-10,86,71,15,128,14,8,12,2,NA,55,29,2,0.6395348837209303,France,-0.370797,43.2951
910,Frederic,Michalak,1982-10-16,FALSE,Toulouse,FALSE,Fly-half,France v South Africa,Stade de France,2001-11-10,77,52,25,436,10,61,79,9,NA,48,27,2,0.6233766233766234,France,1.444209,43.604652
911,Yannick,Bru,1973-05-22,FALSE,Auch,FALSE,Hooker,France v Australia,Marseille,2001-11-17,18,8,10,5,1,0,0,0,NA,14,4,0,0.7777777777777778,France,0.5867089999999999,43.64638
912,Jean-Baptiste,Poux,1979-09-26,FALSE,Beziers,FALSE,Prop,France v Fiji,Saint-Etienne,2001-11-24,42,23,19,15,3,0,0,0,NA,25,16,1,0.5952380952380952,France,3.215795,43.344233
913,Steven,Hall,1972-09-17,FALSE,Johannesburg,FALSE,Lock,France v Italy,Stade de France,2002-02-02,2,2,0,0,0,0,0,0,NA,2,0,0,1,France,28.0473051,-26.2041028
914,Alexandre,Albouy,1979-05-26,FALSE,Castres,FALSE,Scrum-half,France v Italy,Stade de France,2002-02-02,1,0,1,0,0,0,0,0,NA,1,0,0,1,France,2.241295,43.606214
915,Imanol,Harinordoquy,1980-02-20,FALSE,Bayonne,FALSE,No. 8,Wales v France,Millennium Stadium,2002-02-16,82,66,16,65,13,0,0,0,NA,52,28,2,0.6341463414634146,France,-74.1143091,40.6687141
916,Sebastien,Bruno,1974-08-26,FALSE,Nimes,FALSE,Hooker,Wales v France,Millennium Stadium,2002-02-16,26,11,15,20,4,0,0,0,NA,14,11,1,0.5384615384615384,France,4.360054,43.836699
917,Remy,Martin,1979-08-10,FALSE,Aubenas,FALSE,Lock,France v England,Stade de France,2002-03-02,23,12,11,15,3,0,0,0,NA,13,9,1,0.5652173913043478,France,4.389863,44.620909
918,Christophe,Porcu,1971-05-05,FALSE,Mauvezin,FALSE,Lock,Argentina v France,Buenos Aires,2002-06-15,3,1,2,0,0,0,0,0,NA,0,3,0,0,France,0.877138,43.730448
919,Arnaud,Martinez,1976-02-24,FALSE,Narbonne,FALSE,Prop,Australia v France,Melbourne,2002-06-22,2,2,0,0,0,0,0,0,NA,1,1,0,0.5,France,3.003078,43.184277
920,Vincent,Clerc,1981-05-07,FALSE,Echirolles,FALSE,Wing,France v South Africa,Marseille,2002-11-09,67,57,10,170,34,0,0,0,NA,42,22,3,0.6268656716417911,France,5.718033999999999,45.142151
921,Jean-Baptiste,Rue,1974-07-06,FALSE,Nanterre,FALSE,Hooker,France v South Africa,Marseille,2002-11-09,8,1,7,0,0,0,0,0,NA,5,3,0,0.625,France,2.215331,48.892423
922,Dimitri,Yachvili,1980-09-19,FALSE,Brive-la-Gaillarde,FALSE,Scrum-half,France v Canada,Stade de France,2002-11-23,61,35,26,373,2,51,85,2,NA,37,23,1,0.6065573770491803,France,1.533937,45.159555
923,Jerome,Thion,1977-12-02,FALSE,Senlis,FALSE,Lock,Argentina v France,Buenos Aires,2003-06-14,54,45,9,5,1,0,0,0,NA,36,18,0,0.6666666666666666,France,2.583212,49.205164
924,Nicolas,Mas,1980-05-23,FALSE,Perpignan,FALSE,Prop,New Zealand v France,Christchurch,2003-06-28,85,66,19,5,1,0,0,0,NA,48,35,2,0.5647058823529412,France,2.8948332,42.6886591
925,Brian,Liebenberg,1979-09-19,FALSE,Benoni,FALSE,Centre,France v Romania,Lens,2003-08-22,12,7,5,25,5,0,0,0,NA,9,3,0,0.75,France,28.3695699,-26.1510854
926,Pascal,Pape,1980-10-05,FALSE,Lyon,FALSE,Lock,France v Ireland,Stade de France,2004-02-14,65,57,8,25,5,0,0,0,NA,38,25,2,0.5846153846153846,France,4.835659,45.764043
927,William,Servat,1978-02-09,FALSE,Saint-Gaudens,FALSE,Hooker,France v Ireland,Stade de France,2004-02-14,49,37,12,10,2,0,0,0,NA,31,16,2,0.6326530612244898,France,-72.3687458,43.5010949
928,Julien,Peyrelongue,1981-04-02,FALSE,Bayonne,FALSE,Fly-half,France v Italy,Stade de France,2004-02-21,6,2,4,3,0,0,1,0,NA,4,2,0,0.6666666666666666,France,-74.1143091,40.6687141
929,Julien,Bonnaire,1978-09-20,FALSE,Bourgoin,FALSE,Flanker,Scotland v France,Murrayfield,2004-03-21,75,55,20,30,6,0,0,0,NA,49,24,2,0.6533333333333333,France,5.27212,45.597108
930,Mathieu,Barrau,1977-09-03,FALSE,Beaumont,FALSE,Scrum-half,United States of America v France,Hartford,2004-07-03,3,1,2,5,1,0,0,0,NA,2,1,0,0.6666666666666666,France,-94.1265562,30.080174
931,David,Couzinet,1975-06-07,FALSE,Toulouse,FALSE,Lock,United States of America v France,Hartford,2004-07-03,3,1,2,0,0,0,0,0,NA,2,1,0,0.6666666666666666,France,1.444209,43.604652
932,Yannick Nyanga,Kabasele,1983-12-19,FALSE,"Kinshasa, Zaire",FALSE,Back-row,United States of America v France,Hartford,2004-07-03,46,30,16,30,6,0,0,0,NA,30,14,2,0.6521739130434783,France,15.2662931,-4.4419311
933,Alexandre,Peclier,1975-01-26,FALSE,Villefranche,FALSE,Fullback,United States of America v France,Hartford,2004-07-03,2,2,0,33,0,9,5,0,NA,2,0,0,1,France,7.311109000000001,43.703976
934,Ludovic,Valbon,1976-05-22,FALSE,Neuilly-sur-Seine,FALSE,"Wing, Centre",United States of America v France,Hartford,2004-07-03,5,2,3,5,1,0,0,0,NA,3,2,0,0.6,France,2.26851,48.884831
935,Romain,Froment,1977-05-26,FALSE,Clamart,FALSE,Back-row,United States of America v France,Hartford,2004-07-03,1,0,1,0,0,0,0,0,NA,1,0,0,1,France,2.257289,48.799815
936,Pierre,Rabadan,1980-07-03,FALSE,Aix-en-Province,FALSE,Flanker,United States of America v France,Hartford,2004-07-03,2,0,2,0,0,0,0,0,NA,2,0,0,1,France,5.447426999999999,43.529742
937,Philippe,Bidabe,1978-01-13,FALSE,Bayonne,FALSE,Wing,Canada v France,Toronto,2004-07-10,2,2,0,0,0,0,0,0,NA,2,0,0,1,France,-74.1143091,40.6687141
938,Bernard,Goutta,1972-09-28,FALSE,Perpignan,FALSE,Flanker,Canada v France,Toronto,2004-07-10,1,1,0,5,1,0,0,0,NA,1,0,0,1,France,2.8948332,42.6886591
939,Ludovic,Loustau,1973-08-15,FALSE,Talence,FALSE,Scrum-half,Canada v France,Toronto,2004-07-10,1,1,0,0,0,0,0,0,NA,1,0,0,1,France,-0.588054,44.802614
940,Dimitri,Szarzewski,1983-01-26,FALSE,Beziers,FALSE,Hooker,Canada v France,Toronto,2004-07-10,83,44,39,35,7,0,0,0,NA,48,34,1,0.5783132530120482,France,3.215795,43.344233
941,Gregory,Lamboley,1982-01-12,FALSE,Paris,FALSE,Lock,France v Scotland,Stade de France,2005-02-05,14,2,12,5,1,0,0,0,NA,9,4,1,0.6428571428571429,France,2.3522219,48.856614
942,Jean-Philippe,Grandclaude,1982-08-04,FALSE,Frejus,FALSE,Centre,England v France,Twickenham,2005-02-13,3,1,2,0,0,0,0,0,NA,1,2,0,0.3333333333333333,France,6.737034,43.43315200000001
943,Julien,Laharrague,1978-07-29,FALSE,Tarbes,FALSE,Fullback,France v Wales,Stade de France,2005-02-26,12,10,2,20,4,0,0,0,NA,7,4,1,0.5833333333333334,France,0.078082,43.23295100000001
944,Benoit,Baby,1983-09-07,FALSE,Lavelanet,FALSE,Centre,Ireland v France,Lansdowne Road,2005-03-12,9,7,2,8,1,0,1,0,NA,5,4,0,0.5555555555555556,France,1.851472,42.937653
945,David,Marty,1982-10-30,FALSE,Perpignan,FALSE,Centre,Italy v France,Rome,2005-03-19,37,26,11,55,11,0,0,0,NA,30,7,0,0.8108108108108109,France,2.8948332,42.6886591
946,Julien,Candelon,1980-07-08,FALSE,Agen,FALSE,Wing,South Africa v France,Durban,2005-06-18,2,1,1,10,2,0,0,0,NA,0,1,1,0,France,-94.6039222,39.0957618
947,Florian,Fritz,1984-01-17,FALSE,"Sens, Burgundy",FALSE,Centre,South Africa v France,Durban,2005-06-18,34,30,4,24,3,0,0,3,NA,14,18,2,0.4117647058823529,France,3.28268,48.20065
948,Romain,Millo-Chluski,1983-04-20,FALSE,Ris-Orangis,FALSE,Lock,South Africa v France,Durban,2005-06-18,18,13,5,0,0,0,0,0,NA,10,7,1,0.5555555555555556,France,2.410451,48.64566300000001
949,Denis,Avril,1972-10-31,FALSE,Thouars,FALSE,Prop,Australia v France,Brisbane,2005-07-02,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,-0.216803,46.976154
950,Guilliaume,Bousses,1981-10-12,FALSE,Toulouse,FALSE,Centre,Scotland v France,Murrayfield,2006-02-05,1,0,1,0,0,0,0,0,NA,0,1,0,0,France,1.444209,43.604652
951,Benjamin,Boyet,1979-08-08,FALSE,Vienne,FALSE,Fly-half,France v Ireland,Stade de France,2006-02-11,5,3,2,11,0,1,3,0,NA,1,4,0,0.2,France,4.874339,45.525587
952,David,Attoub,1981-06-07,FALSE,Valence,FALSE,Prop,Romania v France,Bucharest,2006-06-17,4,4,0,0,0,0,0,0,NA,2,2,0,0.5,France,-97.3880416,37.6408051
953,Thierry,Dusautoir,1981-11-18,FALSE,"Abidjan, Ivory Coas",FALSE,Back-row,Romania v France,Bucharest,2006-06-17,80,79,1,30,6,0,0,0,NA,41,37,2,0.5125,France,-4.0082563,5.3599517
954,Vincent,Debaty,1981-10-02,FALSE,Woluwe-Saint-Lambert,FALSE,Prop,Romania v France,Bucharest,2006-06-17,37,5,32,5,1,0,0,0,NA,16,19,2,0.43243243243243246,France,4.4320883,50.8489094
955,Loic,Jacquet,1985-03-31,FALSE,Saint-Doulchard,FALSE,Lock,France v New Zealand,Stade de France,2006-11-18,4,2,2,0,0,0,0,0,NA,3,1,0,0.75,France,2.372956,47.099779
956,Lionel,Beauxis,1985-10-24,FALSE,Tarbes,FALSE,Fly-half,Italy v France,Rome,2007-02-03,24,12,12,128,1,18,26,3,NA,14,9,1,0.5833333333333334,France,0.078082,43.23295100000001
957,Benoit,August,1976-12-20,FALSE,Mont-de-Marsan,FALSE,Hooker,France v Wales,Stade de France,2007-02-24,1,0,1,0,0,0,0,0,NA,1,0,0,1,France,-0.4997819999999999,43.893485
958,Jean-Francois,Coux,1980-12-23,FALSE,Grenoble,FALSE,Wing,New Zealand v France,Auckland,2007-06-02,2,2,0,5,1,0,0,0,NA,0,2,0,0,France,5.724524,45.188529
959,Nicolas,Durand,1982-10-04,FALSE,Toulouse,FALSE,Scrum-half,New Zealand v France,Auckland,2007-06-02,2,2,0,0,0,0,0,0,NA,0,2,0,0,France,1.444209,43.604652
960,Gregory le,Corvec,1977-03-04,FALSE,Toulon,FALSE,Back-row,New Zealand v France,Auckland,2007-06-02,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,5.928,43.124228
961,Arnaud,Mignardi,1986-11-01,FALSE,Auch,FALSE,Centre,New Zealand v France,Auckland,2007-06-02,2,2,0,0,0,0,0,0,NA,0,2,0,0,France,0.5867089999999999,43.64638
962,Julien,Pierre,1981-07-31,FALSE,Rodez,FALSE,Lock,New Zealand v France,Auckland,2007-06-02,27,14,13,5,1,0,0,0,NA,16,11,0,0.5925925925925926,France,2.575986,44.349389
963,Benjamin,Thiery,1984-06-02,FALSE,Reims,FALSE,Centre,New Zealand v France,Auckland,2007-06-02,4,3,1,0,0,0,0,0,NA,0,4,0,0,France,4.031696,49.258329
964,Damien,Chouly,1985-11-27,FALSE,Limoges,FALSE,Back-row,New Zealand v France,Auckland,2007-06-02,46,27,19,15,3,0,0,0,NA,20,26,0,0.43478260869565216,France,1.261105,45.83361900000001
965,Mickael,Forest,1975-08-09,FALSE,Chambery,FALSE,Scrum-half,New Zealand v France,Auckland,2007-06-02,2,0,2,0,0,0,0,0,NA,0,2,0,0,France,5.917781,45.564601
966,Nicolas,Laharrague,1981-10-30,FALSE,Tarbes,FALSE,Fly-half,New Zealand v France,Auckland,2007-06-02,2,0,2,0,0,0,0,0,NA,0,2,0,0,France,0.078082,43.23295100000001
967,Franck,Montanella,1982-03-26,FALSE,Cannes,FALSE,Prop,New Zealand v France,Auckland,2007-06-02,1,0,1,0,0,0,0,0,NA,0,1,0,0,France,7.017369,43.552847
968,Olivier,Olibeau,1977-04-13,FALSE,Perpignan,FALSE,Lock,New Zealand v France,Auckland,2007-06-02,2,0,2,0,0,0,0,0,NA,0,2,0,0,France,2.8948332,42.6886591
969,Lionel,Mazars,1984-06-26,FALSE,Toulouse,FALSE,Centre,New Zealand v France,Wellington,2007-06-09,2,2,0,0,0,0,0,0,NA,0,2,0,0,France,1.444209,43.604652
970,Olivier,Sourgens,1972-01-17,FALSE,Cenon,FALSE,Prop,New Zealand v France,Wellington,2007-06-09,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,-0.5164736,44.85448900000001
971,Fulgence,Ouedraogo,1986-07-21,FALSE,Ouagadougou,FALSE,Back-row,New Zealand v France,Wellington,2007-06-09,39,34,5,10,2,0,0,0,NA,21,18,0,0.5384615384615384,France,-1.5196603,12.3714277
972,Julien,Brugnaut,1981-11-17,FALSE,Lille,FALSE,Prop,Scotland v France,Murrayfield,2008-02-03,2,1,1,0,0,0,0,0,NA,2,0,0,1,France,3.057256,50.62925
973,Lionel,Faure,1977-11-26,FALSE,Montauban,FALSE,Prop,Scotland v France,Murrayfield,2008-02-03,8,8,0,0,0,0,0,0,NA,3,5,0,0.375,France,1.3529599,44.0221252
974,Julien,Malzieu,1983-05-04,FALSE,Le Puy-en-Velay,FALSE,Wing,Scotland v France,Murrayfield,2008-02-03,20,15,5,25,5,0,0,0,NA,13,6,1,0.65,France,3.882936,45.042768
975,Francois,Trinh-Duc,1986-11-11,FALSE,Herault,FALSE,Fly-half,Scotland v France,Murrayfield,2008-02-03,66,41,25,93,9,6,5,7,NA,34,30,2,0.5151515151515151,France,3.2583626,43.5912356
976,Arnaud,Mela,1980-01-19,FALSE,Saint-Gaudens,FALSE,Lock,Scotland v France,Murrayfield,2008-02-03,4,1,3,0,0,0,0,0,NA,3,1,0,0.75,France,-72.3687458,43.5010949
977,Morgan,Parra,1988-11-15,FALSE,Metz,FALSE,Scrum-half,Scotland v France,Murrayfield,2008-02-03,71,45,26,370,3,47,86,1,NA,37,32,2,0.5211267605633803,France,6.175715599999999,49.1193089
978,Louis,Picamoles,1986-02-05,FALSE,Paris,FALSE,Back-row,France v Ireland,Stade de France,2008-02-09,82,62,20,50,10,0,0,0,NA,37,42,3,0.45121951219512196,France,2.3522219,48.856614
979,Anthony,Floch,1983-02-12,FALSE,Clermont-Ferrand,FALSE,Fullback,France v England,Stade de France,2008-02-23,3,2,1,5,1,0,0,0,NA,1,2,0,0.3333333333333333,France,3.087025,45.77722199999999
980,Fabien,Barcella,1983-10-27,FALSE,Agen,FALSE,Prop,France v Italy,Stade de France,2008-03-09,20,13,7,0,0,0,0,0,NA,12,8,0,0.6,France,-94.6039222,39.0957618
981,Yann,David,1988-04-15,FALSE,Bourgoin,FALSE,Centre,France v Italy,Stade de France,2008-03-09,4,2,2,0,0,0,0,0,NA,3,1,0,0.75,France,5.27212,45.597108
982,Ibrahim,Diarra,1983-05-25,FALSE,Savigny-sur-Orge,FALSE,Flanker,France v Italy,Stade de France,2008-03-09,1,1,0,0,0,0,0,0,NA,1,0,0,1,France,2.349282,48.6851259
983,Guilhem,Guirado,1986-06-17,FALSE,Ceret,FALSE,Hooker,France v Italy,Stade de France,2008-03-09,74,50,24,40,8,0,0,0,NA,34,38,2,0.4594594594594595,France,2.748826,42.485952
984,Julien,Tomas,1985-04-21,FALSE,Montpellier,FALSE,Scrum-half,France v Italy,Stade de France,2008-03-09,3,0,3,0,0,0,0,0,NA,2,1,0,0.6666666666666666,France,3.876716,43.610769
985,Benoit,Lecouls,1978-03-22,FALSE,Agen,FALSE,Prop,Australia v France,Sydney,2008-06-28,6,3,3,0,0,0,0,0,NA,2,4,0,0.3333333333333333,France,-94.6039222,39.0957618
986,Alexis,Palisson,1987-09-09,FALSE,Montauban,FALSE,Wing,Australia v France,Sydney,2008-06-28,21,16,5,10,2,0,0,0,NA,13,8,0,0.6190476190476191,France,1.3529599,44.0221252
987,Renaud,Boyoud,1980-05-07,FALSE,Grenoble,FALSE,Prop,Australia v France,Sydney,2008-06-28,3,1,2,0,0,0,0,0,NA,1,2,0,0.3333333333333333,France,5.724524,45.188529
988,David,Janin,1977-05-09,FALSE,Tremblay-les-Gonesse,FALSE,Centre,Australia v France,Sydney,2008-06-28,2,1,1,0,0,0,0,0,NA,0,2,0,0,France,2.557211,48.979952
989,Benjamin,Kayser,1984-07-26,FALSE,Paris,FALSE,Hooker,Australia v France,Sydney,2008-06-28,37,9,28,10,2,0,0,0,NA,19,17,1,0.5135135135135135,France,2.3522219,48.856614
990,Thibault,Lacroix,1985-05-14,FALSE,Niort,FALSE,Centre,Australia v France,Sydney,2008-06-28,2,1,1,0,0,0,0,0,NA,0,2,0,0,France,-0.4647769999999999,46.323716
